,Unnamed: 0,context_translated,question_translated,text_translated,original_index
916,916,"දැන් system තිහාසික නගර මධ්‍යස්ථානය තරණය කරන ට්‍රෑම් රථ පද්ධතිය එහි ඇවිදීම සහ බයිසිකල් පැදීම සම්පූර්ණ කරයි. මෙම මධ්‍යස්ථානය පදික ප්‍රමුඛතා කලාපයක් බවට පරිවර්තනය කර ඇති අතර මෙම ක්‍රියාකාරී ප්‍රවාහන ක්‍රම සැපපහසු, ආරක්ෂිත සහ විනෝදජනක බවට පත්කරමින් ඇවිදීමට සහ පාපැදි පැදීමට ඉඩ සලසයි. පවත්නා අක්‍රමවත් වීදි ජාලයට “පෙරහන් පාරගම්යතාව” යන මූලධර්මය යොදා ගැනීමෙන් මෙම ගුණාංග සපුරා ඇත. එහි අර්ථය වන්නේ ජාල අනුවර්තනයන් සක්‍රීය ප්‍රවාහනයට කැමැත්තක් දක්වන අතර, තෝරා බේරා, කේන්ද්‍රය හරහා දිවෙන වීදි ගණන අඩු කිරීමෙන් මෝටර් රථය “පෙරීම” කිරීමයි. සමහර වීදි කාර් සඳහා අඛණ්ඩව පැවතුනද, ඒවා පදිකයින් සහ පාපැදි මාර්ග ජාලයකට සම්බන්ධ වන අතර එමඟින් මුළු මධ්‍යස්ථානයම විහිදේ. මීට අමතරව, මෙම මාර්ග පොදු චතුරස්රයන් හා විවෘත අවකාශයන් හරහා ගමන් කිරීමෙන් සංචාරයේ විනෝදය වැඩි කරයි. ප්‍රවාහන ක්‍රමයක් පෙරීමේ මෙම තර්කනය අසල්වැසි හා දිස්ත්‍රික්ක සැකසීම සඳහා වූ පුළුල් ආකෘතියකින් පූර්ණ ලෙස ප්‍රකාශ වේ - ෆියුස්ඩ් ජාලකය. ප්‍රවාහන ක්‍රමයක් පෙරීමේ මෙම තර්කනය අසල්වැසි හා දිස්ත්‍රික්ක සැකසීම සඳහා වූ පුළුල් ආකෘතියකින් පූර්ණ ලෙස ප්‍රකාශ වේ - ෆියුස්ඩ් ජාලකය.",අසල්වැසි පිරිසැලසුම කුමක්ද?,විලයන ජාලකය,916
917,917,"රෝමය දෙවිවරුන්ගේ අනුග්‍රහය ප්‍රකාශ කළාක් මෙන්, සමහර රෝමවරුද එසේ කළහ. රිපබ්ලිකන් යුගයේ මැද භාගයේ සිට අග භාගය දක්වා සහ බොහෝ කලකට පෙර රෝමයේ ප්‍රමුඛ පෙළේ ගෝත්‍රිකයන් බොහෝ දෙනෙක් දිව්‍යමය හෝ අර්ධ දිව්‍යමය මුතුන් මිත්තෙකු පිළිගෙන ඔවුන්ගේ අනුග්‍රහය හා නිකායට පෞද්ගලික හිමිකම් පෑමක් කළ අතර ඔවුන්ගේ දේවත්වයේ කොටසක් ද වූහ. වඩාත් කැපී පෙනෙන ලෙස ජනරජයේ ජුලී සිකුරු ජෙනෙට්‍රික්ස් මුතුන් මිත්තෙකු ලෙස ප්‍රකාශ කළේය; මෙය අධිරාජ්‍ය නිකායේ බොහෝ පදනම් වලින් එකක් වනු ඇත. වර්ජිල්ගේ කාව්‍යමය, අධිරාජ්‍යවාදී දැක්ම තුළ මෙම ප්‍රකාශය තවදුරටත් විස්තාරණය කර යුක්ති සහගත විය. වර්ජිල්ගේ කාව්‍යමය, අධිරාජ්‍යවාදී දැක්ම තුළ මෙම ප්‍රකාශය තවදුරටත් විස්තාරණය කර යුක්ති සහගත විය.",ජුලී මුතුන් මිත්තෙකු ලෙස ප්‍රකාශ කළ දේවතාවිය කුමක්ද?,සිකුරු ජෙනෙට්‍රික්ස්,917
918,918,"බුද්ධත්වයේ යුගය යනු 18 වන සියවස කේන්ද්‍ර කර ගත් බටහිර දර්ශනවාදයේ හා සංස්කෘතික ජීවිතයේ කාලයකි. Light ානාලෝකය යුරෝපයේ සහ ඇමරිකාවේ බොහෝ ප්‍රදේශවල එකවර වැඩි වැඩියෙන් වේගවත් විය. බුද්ධිමය යුගය තුළ වර්ධනය වෙමින්, බුද්ධිමය ව්‍යාපාරයක් ලෙස පුනරුද මානවවාදය යුරෝපය පුරා ව්‍යාප්ත විය. මානවවාදියාගේ මූලික පුහුණුව වූයේ හොඳින් කථා කිරීම හා ලිවීමයි (සාමාන්‍යයෙන් ලිපියක ස්වරූපයෙන්). Umanista යන පදය 15 වන සියවසේ අග භාගයේ සිට පැමිණේ. චතුරස්රාකාර හා විද්යාත්මක තර්කනය සමඟ තරඟ කරන නව විෂය මාලාවක් වන ස්ටුඩියා හියුමනිටිස් සමඟ ජනතාව සම්බන්ධ විය. චතුරස්රාකාර හා විද්යාත්මක තර්කනය සමඟ තරඟ කරන නව විෂය මාලාවක් වන ස්ටුඩියා හියුමනිටිස් සමඟ ජනතාව සම්බන්ධ විය.",බුද්ධත්වයේ වයස කේන්ද්‍රගත වූයේ කුමක් ද?,18 වන ශතවර්ෂයේ දී බලය සඳහා මූලික මූලාශ්‍රය සහ නීත්‍යානුකූලභාවය ලෙස තර්ක කරන ලදී.,918
919,919,"ස්විට්සර්ලන්තයේ වඩාත් ජනප්‍රිය මධ්‍යසාර පානය වන්නේ වයින් ය. ටෙරොයිර්ස් වල විශාල වෙනස්කම් නිසා වගා කරන විවිධ මිදි වර්ග සඳහා ස්විට්සර්ලන්තය කැපී පෙනේ. ඒවායේ නිශ්චිත පස්, වාතය, උන්නතාංශය සහ ආලෝකය මිශ්‍ර වී ඇත. ස්විට්සර්ලන්ත වයින් නිෂ්පාදනය කරනු ලබන්නේ ප්‍රධාන වශයෙන් වලයිස්, වෝඩ් (ලැවොක්ස්), ජිනීවා සහ ටිසිනෝ යන ප්‍රදේශවල ය. රෝමානු යුගයේ සිට ස්විට්සර්ලන්තයේ මිදි වතු වගා කර ඇත, වඩා පැරණි සම්භවයක් ඇති බවට ඇතැම් හෝඩුවාවන් සොයාගත හැකි වුවද. වඩාත්ම පුලුල් වර්ග වන්නේ චැසෙලාස් (වලයිස් හි ෆෙන්ඩන්ට් ලෙස හැඳින්වේ) සහ පිනොට් නොයාර් ය. ටිසිනෝ හි නිපදවන ප්‍රධාන ප්‍රභේදය මර්ලට් ය. ටිසිනෝ හි නිපදවන ප්‍රධාන ප්‍රභේදය මර්ලට් ය.",ස්විට්සර්ලන්තයේ නිපදවන වයින් වලින් බහුතරයක් අඩංගු වයින් වර්ගය කුමක්ද?,සුදු,919
920,920,"පුරවැසියන් සංවිධානය කරනු ලැබුවේ සියවස් හා ගෝත්‍ර පදනම් කරගෙන ය. කොමිටියා සෙන්චුරියාටා (""සෙන්චුරියට් එකලස් කිරීම"") යනු සියවස්වල එකලස් කිරීමකි (එනම් සොල්දාදුවන්). කොමිටියා සෙන්චුරියාටා හි සභාපති සාමාන්‍යයෙන් කොන්සල්වරයෙකි. යම් ප්‍රමාණයකට සියවස් ගණනකගේ සහය ලැබෙන තෙක් සියවස් වරකට ඡන්දය දෙනු ඇත. කොමිටියා සෙන්චුරියාටා විසින් අධිරාජ්‍යවාදී බලතල (කොන්සල්වරුන් සහ ප්‍රීටර්වරුන්) සිටින මහේස්ත්‍රාත්වරුන් තෝරා පත් කර ගනු ඇත. එය වාරණයන් ද තෝරා ගත්තේය. සංගණනයක ප්‍රති results ල අනුමත කළ හැක්කේ කොමිටියා සෙන්චුරියාටාට පමණි. ඇතැම් අධිකරණ නඩු වලදී ඉහළම අභියාචනාධිකරණය ලෙසද එය කටයුතු කළේය. ඇතැම් අධිකරණ නඩු වලදී ඉහළම අභියාචනාධිකරණය ලෙසද එය කටයුතු කළේය.",අධිරාජ්‍ය බලතල ඇති තේරී පත් වූ නිලධාරියා කවුද?,මහේස්ත්‍රාත්වරුන්,920
921,921,"1894 සිට වාර්තා තබා ඇති ඇරිසෝනා විශ්ව විද්‍යාලයේ, වාර්තාගත උපරිම උෂ්ණත්වය 1960 ජුනි 19 සහ 1995 ජූලි 28 වන දින 115 ° F (46 ° C) ක් වූ අතර වාර්තාගත අවම උෂ්ණත්වය 6 ° F (- 14 ° C) 1913 ජනවාරි 7 වන දින. සාමාන්‍යයෙන් දින 150.1 ක් 90 ° F (32 ° C) හෝ ඊට වැඩි ඉහළ අගයක් ගන්නා අතර සාමාන්‍යයෙන් දින 26.4 ක සාමාන්‍යයක් හිමාංකයට ලඟාවීමට හෝ පහළින් පහළට පැමිණේ. සාමාන්‍ය වාර්ෂික වර්ෂාපතනය අඟල් 11.15 (මි.මී. 283) කි. මැනිය හැකි වර්ෂාපතනය සමඟ සාමාන්‍යයෙන් දින 49 ක් ඇත. තෙතමනය සහිත වර්ෂය 1905 වන අතර අඟල් 24.17 (මි.මී. 614) වන අතර වියළිම වර්ෂය 1924 වන අතර 5.07 (මි.මී. 129) විය. එක් මාසයක වැඩිම වර්ෂාපතනය 1984 ජූලි මාසයේදී 7.56 (මි.මී. 192) ක් විය. පැය 24 ක් තුළ වැඩිපුරම වර්ෂාපතනය 1983 ඔක්තෝබර් 1 වන දින අඟල් 4.16 (මි.මී. 106) විය. වාර්ෂික හිම පතනය සාමාන්‍යය 0.7 (සෙ.මී. 1.8) කි. එක් වර්ෂයක වැඩිම හිම 1987 දී සෙන්ටිමීටර 7.2 (සෙ.මී. 18) විය. එක් මාසයක වැඩිම හිම ප්‍රමාණය 1898 ජනවාරි සහ 1922 මාර්තු මාසවලදී 6.0 (සෙ.මී. 15) විය. එක් මාසයක වැඩිම හිම පතනය 1898 ජනවාරි සහ 1922 මාර්තු මාසවලදී 6.0 (සෙ.මී. 15) විය.",ටක්සන්ගේ වාර්තාව ඉහළ මට්ටමක පැවති අවස්ථා දෙක කුමක්ද?,1960 ජුනි 19 සහ 1995 ජූලි 28,921
922,922,"වාණිජමය වශයෙන් ශක්‍ය වන ප්‍රාන්තයේ බොහෝ ගම්මාන සහ නගර වෙත නිතිපතා ගුවන් ගමන් සැපයීම අභියෝගාත්මක බැවින් අත්‍යවශ්‍ය ගුවන් සේවා වැඩසටහන හරහා ෆෙඩරල් රජය විසින් ඔවුන්ට විශාල වශයෙන් සහනාධාර ලබා දෙනු ලැබේ. ඇන්කොරේජ් සහ ෆෙයාර්බෑන්ක්ස් සිට බෙතෙල්, නොම්, කෝට්සෙබු, ඩිලිංහැම්, කොඩියැක් වැනි කලාපීය කේන්ද්‍රස්ථාන දක්වා ජෙට් සේවාව (සමහර විට භාණ්ඩ හා මගී බෝයිං 737-400 යානා) ඒකාබද්ධව ඇලස්කාවේ ගුවන් සේවය සපයන එකම ප්‍රධාන ගුවන් සේවය වේ. ප්‍රධාන අග්නිදිග සහ ඇලස්කාවේ අර්ධද්වීපයේ ප්‍රජාවන්ට. ඇන්කොරේජ් සහ ෆෙයාර්බෑන්ක්ස් සිට බෙතෙල්, නොම්, කෝට්සෙබු, ඩිලිංහැම්, කොඩියැක් වැනි කලාපීය කේන්ද්‍රස්ථාන දක්වා ජෙට් සේවාව (සමහර විට භාණ්ඩ හා මගී බෝයිං 737-400 යානා) ඒකාබද්ධව ඇලස්කාවේ ගුවන් සේවය සපයන එකම ප්‍රධාන ගුවන් සේවය වේ. ප්‍රධාන අග්නිදිග සහ ඇලස්කාවේ අර්ධද්වීපයේ ප්‍රජාවන්ට.",සමහර ඇලස්කන් කලාපීය කේන්ද්‍රස්ථාන මොනවාද?,"බෙතෙල්, නොම්, කෝට්සෙබු, ඩිලිංහැම්, කොඩියැක්",922
923,923,"මධ්යකාලීන නගරය 12 වන ශතවර්ෂයේ ඉහළ බර්ගන්ඩි හි බලයට පත්වූ සොහ්රිංගර් පාලක පවුලේ පදනමකි. 14 වන ශතවර්ෂයේ i තිහාසික ලේඛනයට අනුව (ක්‍රොනිකා ඩි බර්නෝ, 1309), බර්න් 1191 දී ආරම්භ කරන ලද්දේ බර්රිටෝල්ඩ් පස්වන සහරිං ආදිපාදවරයා විසිනි. 14 වන ශතවර්ෂයේ i තිහාසික ලේඛනයට අනුව (ක්‍රොනිකා ඩි බර්නෝ, 1309), බර්න් 1191 දී ආරම්භ කරන ලද්දේ බර්රිටෝල්ඩ් පස්වන සහරිං ආදිපාදවරයා විසිනි.",සහ්‍රිංගර් පාලක පවුල බලයට පත් වූයේ කවදාද?,12 වන සියවස,923
924,924,"1614 වන තෙක් සමාගම විසින් වර්ජිනියාවේ ව්‍යාප්තියක් ලෙස දිවයින පාලනය කරන ලදී. එහි භ්‍රමණය වන සොමර්ස් දූපත් සමාගම 1615 දී පවරා ගෙන 1684 දක්වා යටත් විජිතය කළමනාකරණය කළේය. එකල සමාගමේ ප්‍ර ter ප්තිය අවලංගු කරන ලද අතර ඉංග්‍රීසි ඔටුන්න පරිපාලනය භාර ගත්තා. මහා බ්‍රිතාන්‍ය රාජධානිය නිර්මාණය කළ ස්කොට්ලන්තයේ සහ එංගලන්තයේ පාර්ලිමේන්තු 1707 එක්සත් කිරීමෙන් පසුව මෙම දූපත් බ්‍රිතාන්‍ය යටත් විජිතයක් බවට පත්විය. 1949 න් පසු, නිව්ෆවුන්ඩ්ලන්ඩ් කැනඩාවේ කොටසක් බවට පත් වූ විට, බර්මියුඩාව ස්වයංක්‍රීයව ඉතිරිව ඇති පැරණිතම බ්‍රිතාන්‍ය විදේශීය ප්‍රදේශය ලෙස ශ්‍රේණිගත විය. 1997 දී හොංකොං චීනයට නැවත පැමිණීමෙන් පසු එය වඩාත්ම ජනාකීර්ණ ප්‍රදේශයයි. එහි පළමු අගනුවර වන ශාන්ත ජෝර්ජ් 1612 දී පිහිටුවන ලද අතර නව ලොව අඛණ්ඩව ජනාවාස වූ පැරණිතම ඉංග්‍රීසි නගරය වේ. එහි පළමු අගනුවර වන ශාන්ත ජෝර්ජ් 1612 දී පිහිටුවන ලද අතර නව ලොව අඛණ්ඩව ජනාවාස වූ පැරණිතම ඉංග්‍රීසි නගරය වේ.",බර්මියුඩාවේ අගනුවර කුමක්ද?,ශාන්ත ජෝර්ජ්,924
925,925,"19 වන හා 20 වන සියවස්වල සංගීත පාසැල්වල ""සංරක්ෂණාගාර"" සම්ප්‍රදායට අනුව සකස් කර ඇති විශාල ප්‍රසංග වේදිකා හෝ පටිගත කිරීම් සඳහා සුදුසු නවීන ප්‍රසංග කාර්ය සාධන ශෛලිය චොපින්ගේ වඩාත් සමීප කාර්ය සාධන තාක්‍ෂණය ගැන දන්නා දේට එරෙහිව සටන් කරන බව ජොනතන් බෙල්මන් ලියයි. නිර්මාපකයා විසින්ම ශිෂ්‍යයෙකුට පැවසුවේ “ප්‍රසංග කිසි විටෙකත් සැබෑ සංගීතය නොවේ, ඔබ ඔවුන් තුළ කලාත්මක සුන්දරම දේ ඇසීමේ අදහස අත්හැරිය යුතු” බවයි. සමකාලීන වාර්තා පෙන්වා දෙන්නේ කාර්ය සාධනයේදී චොපින් සමහර විට වැරදි ලෙස ආරෝපණය කර ඇති ""සෑම විටම ඉහළ සටහනකට නැඹුරු වීම"" වැනි දැඩි ක්‍රියා පටිපාටිවලින් වැළකී සිටි නමුත් ඔහු ප්‍රකාශිත වාක්‍ය ඛණ්ඩනය, රිද්මයානුකූල අනුකූලතාව සහ සංවේදී වර්ණ ගැන්වීම ගැන සැලකිලිමත් වූ බවයි. 1853 දී බර්ලියෝස් ලිවීය, චොපින් ""එක්තරා ආකාරයක ක්‍රෝමටික් එම්බ්‍රොයිඩරයක් නිර්මාණය කර ඇත ... එහි බලපෑම විස්තර කිරීමට නොහැකි තරමට අමුතු හා විචිත්‍රවත් ය ... චොපින්ට හැර වෙන කිසිවෙකුට මෙම සංගීතය වාදනය කර මෙම අසාමාන්‍ය හැරීමක් ලබා දිය හැකිය"". හිලර් මෙසේ ලිවීය: ""අන් අයගේ අතේ ඇති අලංකාර අලංකාරය, ඔහුගේ අතේ වර්ණවත් මල් වඩමක් විය."" හිලර් මෙසේ ලිවීය: ""අන් අයගේ අතේ ඇති අලංකාර අලංකාරය, ඔහුගේ අතේ වර්ණවත් මල් වඩමක් විය.""",වර්තමාන විශාල ප්‍රසංග ශෛලිය චොපින්ගේ සමීප ප්‍රසංගවලට වඩා වෙනස් බව කවුද ලිව්වේ?,ජොනතන් බෙල්මන්,925
926,926,"දත්ත සමුදා කළමනාකරණය සඳහා දෘඩාංග සහාය සඳහා තවත් ප්‍රවේශයක් වූයේ වැඩසටහන්ගත කළ හැකි සෙවුම් හැකියාවන් සහිත දෘඩාංග තැටි පාලකයක් වන ICL හි CAFS ත්වරකයයි. දිගු කාලීනව, මෙම උත්සාහයන් සාමාන්‍යයෙන් අසාර්ථක වූයේ විශේෂිත දත්ත සමුදා යන්ත්‍රවලට පොදු කාර්ය පරිගණකවල වේගවත් සංවර්ධනය හා ප්‍රගතිය සමඟ වේගයෙන් ගමන් කළ නොහැකි බැවිනි. මේ අනුව වර්තමානයේ බොහෝ දත්ත සමුදායන් යනු පොදු කාර්ය පරිගණක දෘඩාංග මත ක්‍රියාත්මක වන සාමාන්‍ය පද්ධති පරිගණක දත්ත ගබඩා කිරීමකි. කෙසේ වෙතත් මෙම අදහස තවමත් සමහර යෙදුම් සඳහා නෙටෙස්සා සහ ඔරකල් (එක්සැඩටා) වැනි සමාගම් විසින් අනුගමනය කරනු ලැබේ. කෙසේ වෙතත් මෙම අදහස තවමත් සමහර යෙදුම් සඳහා නෙටෙස්සා සහ ඔරකල් (එක්සැඩටා) වැනි සමාගම් විසින් අනුගමනය කරනු ලැබේ.",CAFS ත්වරකය යනු කුමක්ද?,වැඩසටහන්ගත කළ හැකි සෙවුම් හැකියාවන් සහිත දෘඩාංග තැටි පාලකය,926
927,927,"ස්ටෙපර් මෝටරයන් නිශ්චිත කෝණයකට විවික්ත පියවර වලින් පහසුවෙන් භ්‍රමණය කළ හැකි අතර, එම නිසා පරිගණක ෆ්ලෑපි ඩිස්කට් ඩ්‍රයිව්වල හිස් ස්ථානගත කිරීම කියවීමට / ලිවීමට ස්ටෙපර් මෝටර භාවිතා කරයි. දෘඩ තැටි ධාවකයේ කියවීමේ / ලිවීමේ ශීර්ෂය නිවැරදිව ස්ථානගත කිරීම සඳහා ඔවුන් ඉදිරිපත් කළ නිරවද්‍යතාවය සහ වේගය ප්‍රමාණවත් වූ ගිගාබයිට් යුගයේ පරිගණක තැටි ධාවකයන්හි එකම අරමුණු සඳහා ඒවා භාවිතා කරන ලදී. ඩ්‍රයිව් dens නත්වය වැඩි වන විට, ස්ටෙපර් මෝටර වල නිරවද්‍යතාවය සහ වේග සීමාවන් නිසා ඒවා දෘ hard තැටි සඳහා යල්පැන ගොස් ඇත. (මේ සම්බන්ධව ""හ voice දඟර"" යන වචනය ic තිහාසික ය; එය සාමාන්‍ය (කේතු වර්ගයේ) ශබ්ද විකාශන යන්ත්‍රයක ව්‍යුහය ගැන සඳහන් කරයි.මෙම ව්‍යුහය හිස් ස්ථානගත කිරීම සඳහා ටික කලක් භාවිතා කරන ලදී. නූතන ධාවකයන්ට හැරෙන දඟර සවිකිරීමක් ඇත; ඉදිරියට සහ පසුපසට භ්‍රමණය වන විදුලි පංකාවක තලයක් වැනි දෙයක්. කෙසේ වෙතත්, හ voice දඟරයක් මෙන් නවීන ක්‍රියාකාරී දඟර සන්නායක (චුම්බක වයරය) චුම්බක රේඛාවලට ලම්බකව ගමන් කරයි.) එසේ වුවද, හ voice දඟරයක් මෙන් නවීන ක්‍රියාකාරී දඟර සන්නායක (චුම්බක වයරය) චුම්බක රේඛාවලට ලම්බකව ගමන් කරයි.)",ස්ටෙපර් මෝටර වෙනුවට නව පරිගණක ධාවක භාවිතා කරන්නේ කුමක්ද?,හ voice දඟර පාදක හෙඩ් ඇකියුමේටර් පද්ධති,927
928,928,"ටක්සන්ගේ සන් ට්‍රාන් බස් පද්ධතිය සම්මත, සී express ්‍රගාමී, කලාපීය ෂටල සහ ඉල්ලුමට අනුව ෂටල් බස් සේවාවක් සහිත ටක්සන්ට වැඩි සේවාවක් සපයයි. එය 1988 සහ 2005 දී හොඳම සංක්‍රමණ පද්ධතිය ලෙස සම්මාන ලැබීය. සැතපුම් 3.9 ක වීදි කාර් රේඛාවක් වන සන් ලින්ක්, ඇරිසෝනා විශ්ව විද්‍යාලය 4 වන මාවත, නගර මධ්‍යය හා අන්තර් රාජ්‍ය 10 ට බටහිරින් පිහිටි මර්කාඩෝ දිස්ත්‍රික්කය සහ සැන්ටා ක ru ස් ගඟ සමඟ සම්බන්ධ කරයි. මිනිත්තු දහයක ප්‍රධාන මගී සේවාව 2014 ජූලි 25 වන දින ආරම්භ විය. ඇරිසෝනා විශ්ව විද්‍යාලයේ කැට්ට්‍රාන් ෂටල, ඇම්ට්‍රැක් සහ ග්‍රේහවුන්ඩ් ඉන්ටර්සිටි බස් සේවාව සමඟ සම්බන්ධ වී වීථි කාරය සන් ට්‍රාන් ගේ කාඩ් ගෙවීම් සහ හුවමාරු පද්ධතිය භාවිතා කරයි. වීදි කාරය ඇරිසෝනා විශ්ව විද්‍යාලයේ කැට්ට්‍රාන් ෂටල, ඇම්ට්‍රැක් සහ ග්‍රේහවුන්ඩ් ඉන්ටර්සිටි බස් සේවාව සමඟ සම්බන්ධ කරමින් සන් ට්‍රාන් ගේ කාඩ් ගෙවීම් සහ හුවමාරු පද්ධතිය භාවිතා කරයි.",ටක්සන්ගේ බස් පද්ධතිය හැඳින්වෙන්නේ කුමක් ද?,සන් ට්‍රාන්,928
929,929,"සීමිත භූමි ප්‍රමාණය නිසා බර්මියුඩාව අධික ජනගහනය සමඟ දුෂ්කරතාවයට පත්ව ඇත. ජනාවාසයේ පළමු ශතවර්ෂ දෙක තුළ, ජනගහනය පාලනය කළ හැකි මට්ටමක තබා ගැනීම සඳහා එය ස්ථාවර මානව සංක්‍රමණ මත රඳා පැවතුනි. [උපුටා දැක්වීම අවශ්‍යයි] ඇමරිකානු විප්ලවයට පෙර බර්මියුඩියානු ජාතිකයන් දසදහසකට වඩා (වසර පුරා මුළු ජනගහනයෙන් අඩකට වඩා) ක්‍රමයෙන් සංක්‍රමණය විය, මූලික වශයෙන් දකුණු එක්සත් ජනපදයට. මහා බ්‍රිතාන්‍යය ස්පා Spain ් the ය ප්‍රමුඛ යුරෝපීය අධිරාජ්‍ය බලය ලෙස අවතැන් කිරීමත් සමඟ එය යටත් විජිත සංවර්ධනය සඳහා වැඩි ඉඩම් ප්‍රමාණයක් විවෘත කළේය. බාහිර සංක්‍රමණයේ අඛණ්ඩ උපක්‍රමයක් දිගටම පැවතුනි. 18 වන ශතවර්ෂයේ අවසානය වන විට, දශකවල මුල් භාගයේ ඇති එකම සැබෑ කර්මාන්තය මුහුදු යාත්‍රා කිරීමත් සමඟ, දිවයිනේ මිනිස් බලයෙන් තුනෙන් එකක්වත් ඕනෑම වේලාවක මුහුදේ පැවතුනි. 18 වන ශතවර්ෂයේ අවසානය වන විට, දශකවල මුල් භාගයේ ඇති එකම සැබෑ කර්මාන්තය මුහුදු යාත්‍රා කිරීමත් සමඟ, දිවයිනේ මිනිස් බලයෙන් තුනෙන් එකක්වත් ඕනෑම වේලාවක මුහුදේ පැවතුනි.",ඇමරිකානු විප්ලවයට පෙර බර්මියුඩියානු ජාතිකයන් විශාල සංඛ්‍යාවක් සංක්‍රමණය වූයේ කොහේද?,දකුණු එක්සත් ජනපදය,929
930,930,ඩෙට්රොයිට් හි වැදගත් ප්‍රජා මූර්තියක් වන්නේ කෝල්මන් තරුණ නාගරික මධ්‍යස්ථානයේ මාෂල් ෆ්‍රෙඩ්රික්ස් විසින් රචිත “ද ස්ප්‍රීතු ඔෆ් ඩෙට්‍රොයිට්” ය. රූපය බොහෝ විට ඩෙට්‍රොයිට් සංකේතයක් ලෙස භාවිතා කරන අතර පිළිමය විටින් විට ක්‍රීඩා ජර්සි වලින් සැරසී ඩෙට්‍රොයිට් කණ්ඩායමක් හොඳින් ක්‍රීඩා කරන විට සැමරීම සඳහා යොදා ගනී. ජෙෆර්සන් සහ වුඩ්වර්ඩ් මාවතේ මංසන්ධියේදී ජෝ ලුවීට අනුස්මරණයක් 1986 ඔක්තෝබර් 16 වන දින කැප කරන ලදී. ස්පෝර්ට්ස් ඉලස්ට්‍රේටඩ් විසින් මෙහෙයවන ලද සහ රොබට් ග්‍රැහැම් විසින් uted ාතනය කරන ලද මෙම මූර්තිය අඩි 24 (මීටර් 7.3) ක් දිග අතක් සහිත අත් අතකින් අත්හිටුවා ඇත. පිරමීඩීය රාමුවකින්. ස්පෝර්ට්ස් ඉලස්ට්‍රේටඩ් විසින් ක්‍රියාත්මක කරන ලද මෙම මූර්තිය රොබට් ග්‍රැහැම් විසින් අඩි 24 (මීටර් 7.3) ක් දිග හස්තයක් වන අතර එය පිරමිඩ රාමුවකින් අත්හිටවූ අතක් ඇත.,ජෝ ලුවී අනුස්මරණය කැටයම් කළේ කවුද?,රොබට් ග්‍රැහැම්,930
931,931,"1941 දී බ්‍රිතාන්‍යයට උභයජීවී ප්‍රහාරයක් සැලසුම් කර ඇති බවට හැඟීමක් ඇති කිරීම සඳහා ගුවන් යුද්ධය තීව්‍ර කිරීමේ අවශ්‍යතාව අවධාරණය කරමින් තවත් නියෝගයක් අවධාරණය කළේය. කෙසේ වෙතත්, බ්‍රිතාන්‍යය පිළිබඳ කාලගුණ විද්‍යාත්මක තත්වයන් පියාසර කිරීමට හිතකර නොවීය. සහ ගුවන් මෙහෙයුම් වැඩිවීම වැළැක්වීය. ගුවන් තොටුපළවල් ජලයෙන් යට වූ අතර ලුෆ්ට්වාෆේහි කැම්ප්ෆෙස්චෙවඩර්න් (බෝම්බ පියාපත්) හි කැම්ප්ග්‍රැපන් (බෝම්බ කණ්ඩායම් 18) විවේක හා නැවත උපකරණ සඳහා ජර්මනියට ගෙන යන ලදී. ගුවන් තොටුපළවල් ජලයෙන් යට වූ අතර ලුෆ්ට්වාෆේහි කැම්ප්ෆෙස්චෙවඩර්න් (බෝම්බ පියාපත්) හි කැම්ප්ග්‍රැපන් (බෝම්බ කණ්ඩායම් 18) විවේක හා නැවත උපකරණ සඳහා ජර්මනියට ගෙන යන ලදී.",බෝම්බ කණ්ඩායම් කීයක් ජර්මනියට ගෙන යනවාද?,18 යි,931
932,932,"ගතික පරාස සම්පීඩනය සමඟ පටලවා නොගත හැකි ශ්‍රව්‍ය දත්ත සම්පීඩනය, සම්ප්‍රේෂණ කලාප පළල සහ ශ්‍රව්‍ය දත්ත ගබඩා කිරීමේ අවශ්‍යතා අඩු කිරීමේ හැකියාව ඇත. ශ්‍රව්‍ය සම්පීඩන ඇල්ගොරිතම මෘදුකාංග තුළ ශ්‍රව්‍ය කෝඩෙක් ලෙස ක්‍රියාත්මක වේ. නැතිවූ ශ්රව්ය සම්පීඩන ඇල්ගොරිතම විශ්වසනීයත්වය සඳහා ඉහළ සම්පීඩනයක් සපයන අතර බොහෝ ශ්රව්ය යෙදුම්වල භාවිතා වේ. මෙම ඇල්ගොරිතම සියල්ලම පාහේ මනෝවිශ්ලේෂණය මත රඳා පවතින්නේ අඩු ශ්‍රවණ හෝ අර්ථවත් ශබ්ද ඉවත් කිරීම සඳහා වන අතර එමඟින් ඒවා ගබඩා කිරීමට හෝ සම්ප්‍රේෂණය කිරීමට අවශ්‍ය ඉඩ ප්‍රමාණය අඩු කරයි. මෙම ඇල්ගොරිතම සියල්ලම පාහේ මනෝවිශ්ලේෂණය මත රඳා පවතින්නේ අඩු ශ්‍රවණ හෝ අර්ථවත් ශබ්ද ඉවත් කිරීම සඳහා වන අතර එමඟින් ඒවා ගබඩා කිරීමට හෝ සම්ප්‍රේෂණය කිරීමට අවශ්‍ය ඉඩ ප්‍රමාණය අඩු කරයි.",ශ්‍රව්‍ය දත්තවල සම්ප්‍රේෂණ කලාප පළල සහ ගබඩා අවශ්‍යතා අඩු කිරීමට ඇති හැකියාව කුමක්ද?,ශ්‍රව්‍ය දත්ත සම්පීඩනය,932
