,Unnamed: 0,context_translated,question_translated,text_translated,original_index
737,737,"2010 වන විට වයස අවුරුදු පහ සහ ඊට වැඩි බ්‍රොන්ක්ස් පදිංචිකරුවන්ගෙන් 46.29% ක් (584,463) නිවසේදී ස්පා Spanish ් speak භාෂාව කතා කරන අතර 44.02% ක් (555,767) ඉංග්‍රීසි, 2.48% (31,361) අප්‍රිකානු භාෂා, 0.91% (11,455) ප්‍රංශ, 0.90% (11,355) ඉතාලි, 0.87% (10,946) විවිධ ඉන්දියානු භාෂා, 0.70% (8,836) සහ වෙනත් ඉන්දු-යුරෝපීය භාෂා, සහ චීන භාෂාව වයස අවුරුදු පහට වැඩි ජනගහනයෙන් 0.50% (6,610) විසින් නිවසේදී කථා කරනු ලැබේ. සමස්තයක් ලෙස ගත් කල, බ්‍රොන්ක්ස් හි වයස අවුරුදු පහ සහ ඊට වැඩි ජනගහනයෙන් 55.98% (706,783) ඉංග්‍රීසි හැර වෙනත් නිවසක භාෂාවක් කතා කළහ. හොන්ඩුරාස් සහ ග්වාතමාලාවේ ගරිෆූනා කතා කරන ප්‍රජාවක් ද බ්‍රොන්ක්ස් එහි නිවහන බවට පත් කරයි. හොන්ඩුරාස් සහ ග්වාතමාලාවේ ගරිෆූනා කතා කරන ප්‍රජාවක් ද බ්‍රොන්ක්ස් එහි නිවහන බවට පත් කරයි.",නිවසේදී අප්‍රිකානු භාෂා කතා කරන බ්‍රොන්ක්ස් කීයෙන් කී දෙනාද?,2.48%,2737
738,738,"18 වන ශතවර්ෂයේ මුල් භාගය වන විට, මරතා රාජධානිය පෙෂ්වාස්ගේ (අගමැතිවරුන්ගේ) පාලනය යටතේ මරත අධිරාජ්‍යය බවට පරිවර්තනය විය. 1737 දී දිල්ලියේ සටනේදී (1737) මරාතිවරු තම අගනුවර වන දිල්ලියේදී මෝගල් හමුදාවක් පරාජය කළහ. මරාතිවරුන් තම සීමාවන් තවදුරටත් පුළුල් කර ගැනීම සඳහා මෝගල්වරුන්ට, නයිසාම්ට, බෙංගාලයේ නවාබ්ට සහ දුරරානි අධිරාජ්‍යයට එරෙහිව සිය හමුදා මෙහෙයුම් දිගටම කරගෙන ගියහ. මරතා ක්‍රමානුකූලව නව කලාප පාලනය කළ ආකාරය ගෝර්ඩන් පැහැදිලි කළේය. ඒවා වාර්ෂික වැටලීම් වලින් ආරම්භ වන අතර, පසුව ගම්වලින් සහ නගරවලින් කප්පම් එකතු කර ගන්නා අතර, පිරිහෙමින් පවතින මෝගල් අධිරාජ්‍යය නාමික පාලනය රඳවාගෙන අවසානයේ කලාපය අත්පත් කර ගත්තේය. ඔහු එය මල්වා කලාපයේ උදාහරණයෙන් පැහැදිලි කළේය. විස්තරාත්මකව අවධානය යොමු කිරීම සඳහා ප්‍රසිද්ධ රාජ්‍ය පරිපාලන ක්‍රමවේදයක් මරතාස් විසින් ගොඩනංවන ලදී. වසර ගණනාවක වැටලීම් වලින් යථා තත්ත්වයට පත් වූ දිස්ත්‍රික්කවල ආදායම, මෝගල්වරුන් විසින් මීට පෙර භුක්ති විඳි මට්ටම් දක්වා ඉහළ නැංවීමට එය සමත් විය. නිදසුනක් වශයෙන්, මල්වාහි මරතා පාලනයේ මූලික ගල රැඳී ඇත්තේ මරතාවේ පාලකයා වන පෙෂ්වාට තම දිස්ත්‍රික් ආදායමෙන් කොටසක් පොලී අනුපාතයට ගෙන ආ දේශීය බදු එකතු කරන්නන් 60 ක් හෝ ඊට වැඩි පිරිසකි. 1760 වන විට, මරාතිවරුන්ගේ වසම ප්‍රායෝගිකව සමස්ත උප මහාද්වීපය පුරා විහිදී ගියේය. 1761 තුන්වන පැනිපට් සටනින් පසු මරාතිවරුන්ගේ වයඹ දිග ව්‍යාප්තිය නතර විය. කෙසේ වෙතත්, පළමුවන පෙෂ්වා මාධවරාඕ යටතේ දශකයක් තුළ උතුරේ මරතා අධිකාරිය නැවත ස්ථාපිත කරන ලදී. තුන්වන ඇන්ග්ලෝ-මරත යුද්ධවලදී බ්‍රිතාන්‍යයන් විසින් මරතාස් පරාජය කිරීම 1820 වන විට අධිරාජ්‍යය අවසන් විය. අවසාන පෙෂ්වා II බජි රාඕ පරාජය කරන ලදී. තුන්වන ඇන්ග්ලෝ-මරතා යුද්ධයේදී බ්‍රිතාන්‍යයන් විසින්. මරාතිවරුන්ගේ පරාජයත් සමඟ කිසිදු ස්වදේශික බලවේගයක් බ්‍රිතාන්‍යයන්ට පසුව සැලකිය යුතු තර්ජනයක් නියෝජනය කළේ නැත. මරාතිවරුන්ගේ පරාජයත් සමඟ කිසිදු ස්වදේශික බලවේගයක් බ්‍රිතාන්‍යයන්ට පසුව සැලකිය යුතු තර්ජනයක් නියෝජනය කළේ නැත.",මරත අධිරාජ්‍යය පාලනය කළේ කවුද?,පෙෂ්වාස්,2738
739,739,"Aeromedical Evacuation යනු “වෛද්‍ය අධීක්ෂණය යටතේ රෝගීන් ගුවන් ප්‍රවාහනය මගින් වෛද්‍ය ප්‍රතිකාර පහසුකම් වෙත සහ ඒවා අතරට ගෙන යාම” (JP 1-02). සෞඛ්‍ය සේවා සහය වන ජේපී 4-02 එය තවදුරටත් අර්ථ දක්වන්නේ “වෛද්‍ය ප්‍රතිකාර පහසුකම් වෙත සහ ඒවා අතර, කාබනික සහ / හෝ ගිවිසුම්ගත සංචලතා ගුවන් රාමු භාවිතා කරමින් නියාමනය කරන ලද හානිවල ස්ථාවර තටු චලනය, මෙම මෙහෙයුම සඳහා ගුවන් යානා විශේෂ පුහුණුවක් ලබා ඇති” බවයි. ස්ථාවර පියාපත් සහිත ගුවන් යානා වලට ගුවන් මෙහෙයුම් සිදුකිරීමට හැකි තාක් දුරට ගුවන්යානා ඉවත් කිරීමේ බලවේගයන්ට ඉදිරියට යා හැකිය. ස්ථාවර පියාපත් සහිත ගුවන් යානා වලට ගුවන් මෙහෙයුම් සිදුකිරීමට හැකි තාක් දුරට ගුවන්යානා ඉවත් කිරීමේ බලවේගයන්ට ඉදිරියට යා හැකිය.",ගුවන් මෙහෙයුම් මෙහෙයවීමට සහ මෙහෙයවීමට හැකියාව ඇත්තේ කාටද?,වායුගෝලීය ඉවත් කිරීමේ බලවේග,2739
740,740,"කණ්ඩායම් ජීවිත රක්ෂණය (1934), දිවි ගලවා ගත් ප්‍රතිලාභ (1935) සහ වැටුප් සහිත නිවාඩු (1937) ලබා දුන් පළමු සමාගම් අතර අයි.බී.එම්. 1932 දී අයිබීඑම් විසින් සේවකයින් සඳහා පුහුණුව අධීක්ෂණය කිරීම සඳහා අධ්‍යාපන දෙපාර්තමේන්තුවක් නිර්මාණය කරන ලද අතර එය 1933 දී එන්ඩිකොට් හි පිහිටි අයිබීඑම් පාසල් නිවස නිම කිරීම අධීක්ෂණය කළේය. 1935 දී සේවක සඟරාවක් නිර්මාණය කරන ලදී. එම වසරේම IBM සිය පළමු පුහුණු පන්තිය කාන්තා පද්ධති සේවා වෘත්තිකයින් සඳහා පවත්වන ලදී. 1942 දී අයිබීඑම් විසින් කැන්සාස් හි ටොපෙකා හි ආබාධිත පුද්ගලයින් පුහුණු කිරීම හා සේවයේ යෙදවීම සඳහා වැඩසටහනක් දියත් කරන ලදී. ඊළඟ වසරේ පන්ති නිව් යෝර්ක් නගරයේ ආරම්භ වූ අතර වැඩි කල් නොගොස් සමාගමට ආබාධිතයින්ගේ රැකියා පිළිබඳ ජනාධිපති කමිටුවට බැඳෙන ලෙස දැනුම් දෙන ලදී. 1964 සිවිල් අයිතිවාසිකම් පනතට වසර 18 කට පෙර 1946 දී සමාගම සිය පළමු කළු විකුණුම්කරු බඳවා ගත්තේය. 1947 දී අයිබීඑම් සේවකයින් සඳහා සම්පූර්ණ හා ස්ථිර ආබාධිත ආදායම් සැලැස්මක් ප්‍රකාශයට පත් කළේය. අයිබීඑම් විශ්‍රාම සැලසුමට නිත්‍යානුකූල විශ්‍රාම වැටුපක් එකතු කරන ලදී. 1990 දශකයේ IBM හි කළමනාකරණ පරිවර්තනයේ දී IBM හි විශ්‍රාම වගකීම් අඩු කිරීම සඳහා මෙම විශ්‍රාම වැටුප් සැලසුම් සංශෝධනය කරන ලදී. 1990 දශකයේ IBM හි කළමනාකරණ පරිවර්තනයේ දී IBM හි විශ්‍රාම වගකීම් අඩු කිරීම සඳහා මෙම විශ්‍රාම වැටුප් සැලසුම් සංශෝධනය කරන ලදී.","අයිබීඑම් සේවකයින් 1935 දී සඟරාවක් නිර්මාණය කළහ, එහි නම කුමක්ද?",සිතන්න,2740
741,741,"පැසිපන්දු යනු එස්තෝනියාවේ කැපී පෙනෙන ක්‍රීඩාවකි. එස්තෝනියාවේ ජාතික පැසිපන්දු කණ්ඩායම මීට පෙර 1936 ගිම්හාන ඔලිම්පික් උළෙලට සහභාගී වූ අතර යුරෝ බාස්කට් හිදී සිව් වතාවක් පෙනී සිටියේය. එස්තෝනියාවේ ජාතික කණ්ඩායම යුක්රේනයේ පැවැත්වීමට නියමිත යුරෝ බාස්කට් 2015 සඳහා සුදුසුකම් ලබා ඇත. යුරෝ කැප් සඳහා සහභාගී වන බීසී කලෙව් / ක්‍රාමෝ, 6 වන වරටත් ලීග් ශූරයා බවට පත්වීමෙන් පසු නවතම කෝර්ව්පල්ලි මීස්ට්‍රිලිගා ජයග්‍රාහකයා වේ. යුරෝ චැලෙන්ජ් සඳහා සහභාගී වන ටාටූ ඇලිකූල් / රොක්, එස්තෝනියානු පැසිපන්දු සමාජයේ දෙවන ශක්තිමත්ම සමාජය වන අතර මීට පෙර කොර්ව්පල්ලි මීස්ට්‍රිලිගා 22 වතාවක් ජයග්‍රහණය කළේය. බෝල්ටික් පැසිපන්දු ලීගයට එස්තෝනියානු පැසිපන්දු සමාජ හයක් සහභාගී වේ. බෝල්ටික් පැසිපන්දු ලීගයට එස්තෝනියානු පැසිපන්දු සමාජ හයක් සහභාගී වේ.",යුරෝ බාස්කට් තරඟාවලියට එස්තෝනියාව පෙනී සිටි අවස්ථා කීයක් තිබේද?,හතර,2741
742,742,"විවාදාත්මක උපායමාර්ගික සාර්ථකත්වය සහ රොචෙෆෝර්ට් හි සම්භවය පිළිබඳ මෙහෙයුම් අසාර්ථකත්වය තිබියදීත්, මේ ආකාරයේ අසමමිතික ව්‍යවසායක අරමුණු දුටු විලියම් පිට් එවැනි මෙහෙයුම් දිගටම කරගෙන යාමට සූදානම් විය. මාල්බොරෝ හි 3 වන ආදිපාදවරයා වූ චාල්ස් ස්පෙන්සර්ගේ අණ යටතේ හමුදාවක් එක්රැස් විය; ඔහුට සහාය වූයේ ජෝර්ජ් සැක්විල් සාමිවරයා විසිනි. නාවික බල ad ණය සහ ගමනාගමන කටයුතු මෙහෙයවනු ලැබුවේ රිචඩ් හෝවේ විසිනි. හමුදාව 1758 ජුනි 5 වන දින කැන්කල් බොක්ක වෙත ගොඩ බැස, ශාන්ත මාලෝ වෙත ගිය අතර, එය අල්ලා ගැනීම සඳහා දීර් වැටලීමක් අවශ්‍ය බව සොයා ගත් ඒ වෙනුවට, අසල පිහිටි ශාන්ත සර්වන් වරායට පහර දුන්නේය. එය වරායේ නැව්ගත කිරීම, දළ වශයෙන් ප්‍රංශ පෞද්ගලික හා වෙළඳුන් 80 ක් මෙන්ම ඉදිවෙමින් තිබූ යුද නැව් හතරක් ද ගිනිබත් කළේය. ප්‍රංශ සහන හමුදාවන්ගේ පැමිණීමේ තර්ජනය යටතේ එම හමුදාව නැවත ආරම්භ විය. හැව්රේ ඩි ග්‍රේස්ට පහරදීමක් නතර කළ අතර, යාත්‍රාව චර්බර්ග් බලා යාත්‍රා කළේය. කාලගුණය අයහපත් වන අතර ප්‍රතිපාදන අඩු බැවින් එයද අත්හැර දමා ඇති අතර ප්‍රංශ පෞද්ගලිකකරණයට හානි කරමින් ගවේෂණය ආපසු පැමිණ ප්‍රංශ වෙරළට එරෙහිව තවත් උපාය මාර්ගික නිරූපණයක් ලබා දුන්නේය. හැව්රේ ඩි ග්‍රේස්ට පහරදීමක් නතර කළ අතර, යාත්‍රාව චර්බර්ග් බලා යාත්‍රා කළේය. කාලගුණය අයහපත් වන අතර ප්‍රතිපාදන අඩු බැවින් එයද අත්හැර දමා ඇති අතර ප්‍රංශ පෞද්ගලිකකරණයට හානි කරමින් ගවේෂණය ආපසු පැමිණ ප්‍රංශ වෙරළට එරෙහිව තවත් උපාය මාර්ගික නිරූපණයක් ලබා දුන්නේය.",ආක්‍රමණික බ්‍රිතාන්‍ය හමුදාව ශාන්ත මාලෝහිදී කළේ කෙසේද?,"එය අල්ලා ගැනීම සඳහා දීර් වැටලීමක් අවශ්‍ය වනු ඇත, ඒ වෙනුවට අසල පිහිටි ශාන්ත සර්වන් වරායට පහර දුන්නේය",2742
743,743,"ඉතිහාසය අධ්‍යයනය කිරීම සඳහා ආර්ථික හා ජන විකාශන ක්‍රමවේදයන් යොදා ගත් හෙයින්, මධ්‍යතන යුගයේ අග භාගය අවපාතයේ හා අර්බුදයේ කාල පරිච්ඡේදයක් ලෙස දැකීමේ ප්‍රවණතාව වැඩි වැඩියෙන් දක්නට ලැබුණි. පළමුවන ලෝක සංග්‍රාමය අවට කාලය තුළ බෙල්ජියම් ඉතිහාස ian හෙන්රි පියරේන් මුල්, ඉහළ සහ ප්‍රමාද වූ මධ්‍යතන යුගයේ උප බෙදීම දිගටම කරගෙන ගියේය. එහෙත් මධ්‍යතන යුගයේ අශුභවාදී දෘෂ්ටිය ප්‍රචලිත කිරීම සඳහා මූලික වශයෙන් වගකිව යුත්තේ ඔහුගේ ලන්දේසි සගයා වන ජොහාන් හුයිසිංගා ය. ඔහුගේ පොත The Autumn of the Middle Ages (1919). ඉතාලියට වඩා ප්‍රංශය සහ පහතරට රටවල් කෙරෙහි අවධානය යොමු කළ හුයිසිංගාට, බලාපොරොත්තු සුන්වීම හා පරිහානිය ප්‍රධාන තේමාවන් මිස නැවත ඉපදීම නොවේ. ඉතාලියට වඩා ප්‍රංශය සහ පහතරට රටවල් කෙරෙහි අවධානය යොමු කළ හුයිසිංගාට, බලාපොරොත්තු සුන්වීම හා පරිහානිය ප්‍රධාන තේමාවන් මිස නැවත ඉපදීම නොවේ.",හුයිසිංගාගේ පර්යේෂණයේ කේන්ද්‍රය වූයේ කුමන රටවල්ද?,ප්‍රංශය සහ පහතරට රටවල්,2743
744,744,"1870 වන තෙක් පැවති පාප්වරුන්ගේ රටවල යුදෙව්වන්ට ජීවත් වීමට අවශ්‍ය වූයේ ගෙටෝස් නම් නිශ්චිත අසල්වැසි ප්‍රදේශවල පමණි. 19 වන හා (දෙවන ලෝක යුද්ධය අවසන් වීමට පෙර) 20 වන සියවස්වලදී, රෝමානු කතෝලික පල්ලිය “හොඳ යුදෙව් විරෝධය” සහ “නරක විෂබීජ නාශකවාදය” අතර වෙනස පිළිපැද්දා. “නරක” කාරුණික යුදෙව්වන් ඔවුන්ගේ සම්භවය නිසා වෛරයට පාත්‍ර විය. මෙය ක්‍රිස්තියානි නොවන බව සලකනු ලැබුවේ ක්‍රිස්තියානි පණිවිඩය ජනවාර්ගිකත්වය නොසලකා සියලු මනුෂ්‍ය වර්ගයා සඳහා අදහස් කර ඇති බැවිනි. ඕනෑම කෙනෙකුට කිතුනුවකු විය හැකිය. පුවත්පත්, බැංකු සහ වෙනත් ආයතන පාලනය කිරීම, ධනය එක්රැස් කිරීම ගැන පමණක් සැලකිලිමත් වීම සඳහා යුදෙව් කුමන්ත්‍රණ යැයි “හොඳ” කාරණා විවේචනය කළේය. පුවත්පත්, බැංකු සහ වෙනත් ආයතන පාලනය කිරීම, ධනය එක්රැස් කිරීම ගැන පමණක් සැලකිලිමත් වීම සඳහා යුදෙව් කුමන්ත්‍රණ යැයි “හොඳ” කාරණා විවේචනය කළේය.",පාප් රාජ්‍යයන් සිටියේ කවදාද?,1870 දක්වා,2744
745,745,"නියුටරින් යනු සතුන් විෂබීජහරණය කිරීම යන්නෙන් අදහස් කරන්නේ, සාමාන්‍යයෙන් පුරුෂයාගේ වෘෂණ කෝෂ හෝ ගැහැනු ඩිම්බ කෝෂ සහ ගර්භාෂය ඉවත් කිරීමෙන් ලිංගික ප්‍රජනනය හා අඩු කිරීමේ හැකියාව ඉවත් කිරීමයි. සමහර රටවල සුනඛයින්ගේ ජනගහනය අධික බැවින්, සත්ව හිංසාව වැළැක්වීමේ ඇමරිකානු සංගමය (ASPCA) වැනි බොහෝ සත්ව පාලන ආයතන උපදෙස් දෙන්නේ වැඩිදුර බෝ කිරීම සඳහා අදහස් නොකරන සුනඛයන් උදාසීන කළ යුතු බවත්, එමඟින් අනවශ්‍ය ඒවා නොවන බවත්ය. පසුකාලීනව ගැබ් ගැනීමට සිදු විය හැකි බලු පැටවුන්. සමහර රටවල සුනඛයින්ගේ ජනගහනය අධික බැවින්, සත්ව හිංසාව වැළැක්වීමේ ඇමරිකානු සංගමය (ASPCA) වැනි බොහෝ සත්ව පාලන ආයතන උපදෙස් දෙන්නේ වැඩිදුර බෝ කිරීම සඳහා අදහස් නොකරන සුනඛයන් උදාසීන කළ යුතු බවත්, එමඟින් අනවශ්‍ය ඒවා නොවන බවත්ය. පසුකාලීනව ගැබ් ගැනීමට සිදු විය හැකි බලු පැටවුන්.",ගැබ් ගැනීම වැළැක්වීම සඳහා ගැහැණු සුනඛයන් තුළ සාමාන්‍යයෙන් ඉවත් කරන්නේ කුමක්ද?,ඩිම්බ කෝෂ සහ ගර්භාෂය,2745
746,746,මෙනන්ඩර්ගේ මරණයෙන් පසු (ක්‍රි.පූ. 130 පමණ) රාජධානිය ඛණ්ඩනය වී ඇති බව පෙනේ. විවිධ ප්‍රදේශවල සමකාලීනව 'රජවරුන්' කිහිප දෙනෙකු සහතික කර ඇත. මෙය අනිවාර්යයෙන්ම ග්‍රීක ස්ථාවරය දුර්වල කළ අතර භූමිය ක්‍රමයෙන් අහිමි වී ඇති බව පෙනේ. ක්‍රි.පූ. 70 දී පමණ බටහිර ප්‍රදේශ වන අරචෝසියාව සහ පරෝපාමිසාඩේ ගෝත්‍රික ආක්‍රමණවලට ගොදුරු විය. අනුමාන වශයෙන් බැක්ටීරියානු රාජධානියේ අවසානයට වගකිව යුතු ගෝත්‍රිකයන්ය. එහි ප්‍රති ing ලයක් වශයෙන් ඉන්දු-සිතියන් රාජධානිය ක්‍රමයෙන් ඉතිරි ඉන්දු-ග්‍රීක රාජධානිය නැගෙනහිර දෙසට තල්ලු කර ඇති බව පෙනේ. ක්‍රි.පූ. 10 පමණ වන විට ඉන්දු-ග්‍රීක රාජධානිය බටහිර පන්ජාබයේ පැවතුන බව පෙනේ. ක්‍රි.පූ. 10 පමණ වන විට ඉන්දු-ග්‍රීක රාජධානිය බටහිර පන්ජාබයේ පැවතුන බව පෙනේ.,මට තවත් ප්‍රශ්නයක් ඇසීමට නොහැකි විය. නමුත් මට මෙම අවකාශය පිරවීමට අවශ්‍ය වන්නේ මට පහර ඉදිරිපත් කළ නොහැකි බැවිනි. නමුත් මට මෙම අවකාශය පිරවීමට අවශ්‍ය වන්නේ මට පහර ඉදිරිපත් කළ නොහැකි බැවිනි.,dom. එහි ප්‍රති ing ලයක් වශයෙන් ඉන්දු-සිතියන් රාජධානිය ක්‍රමයෙන් ඉතිරි ඉන්දු-ග්‍රීක භාෂාව තල්ලු කර ඇති බව පෙනේ එහි ප්‍රති ing ලයක් වශයෙන් ඉන්දු-සිතියන් රාජධානිය ක්‍රමයෙන් ඉතිරි ඉන්දු-ග්‍රීක භාෂාව තල්ලු කර ඇති බව පෙනේ,2746
747,747,"17 වන සහ 18 වන සියවස් වලදී ජර්මානු සහ ප්‍රංශ නීති විශාරදයින් සහ රාජ්‍ය පරිපාලනය හා සංඛ්‍යාලේඛන පිළිබඳ වෘත්තිකයන් විසින් පොලීසියේ සමකාලීන සංකල්පය රාජ්‍යයේ ගෙවන ලද සහ අරමුදල් සපයන ක්‍රියාකාරිකයෙකු ලෙස සංවර්ධනය කරන ලද බව මයිකල් ෆූකෝ ප්‍රකාශ කරයි. (""පොලීසිය පිළිබඳ සංග්‍රහය""), ප්‍රථම වරට 1705 දී ප්‍රකාශයට පත් කරන ලදී. ජර්මානු පොලිසෙයිවිසෙන්ෂාෆ්ට් (පොලිස් විද්‍යාව) ප්‍රථම වරට න්‍යායාත්මක වූයේ 17 වන සියවසේ ඔස්ට්‍රියානු දේශපාලන ආර්ථික විද්‍යා and යෙකු හා සිවිල් සේවකයෙකු වූ පිලිප් වොන් හර්නික් විසිනි. පොලිසිය සැකසීම පිළිබඳ කැමරා විද්‍යාව ලෙස හැඳින්වෙන වැදගත් න්‍යායාත්මක කටයුතු. ෆුකෝ විසින් උපුටා දක්වනුයේ ග්‍රන්ථ නාමාවලියෙහි කතුවරයා වන ඩර් කැමරල්විසෙන්ෂාෆ්ටන් (1937), එහි කතුවරයා සැලකිය යුතු ග්‍රන්ථ නාමාවලිය 4000 කට වඩා වැඩි ප්‍රමාණයක් පොලිසෙවිස්චෙන්චාෆ්ට් භාවිතයෙන් නිපදවා ඇති නමුත්, මෙය ෆූකෝගේම කෘතියේ වැරදි පරිවර්තනයක් විය හැකිය. 1520-1850 අතර 16 වන සියවසේ සිට 14,000 කට අධික භාණ්ඩ නිෂ්පාදනය කරන ලදී. ෆුකෝ විසින් උපුටා දක්වනුයේ ග්‍රන්ථ නාමාවලියෙහි කතුවරයා වන ඩර් කැමරල්විසෙන්ෂාෆ්ටන් (1937), එහි කතුවරයා සැලකිය යුතු ග්‍රන්ථ නාමාවලිය 4000 කට වඩා වැඩි ප්‍රමාණයක් පොලිසෙවිස්චෙන්චාෆ්ට් භාවිතයෙන් නිපදවා ඇති නමුත්, මෙය ෆූකෝගේම කෘතියේ වැරදි පරිවර්තනයක් විය හැකිය. 1520-1850 අතර 16 වන සියවසේ සිට 14,000 කට අධික භාණ්ඩ නිෂ්පාදනය කරන ලදී.",සමකාලීන පොලිස් සංකල්පය වර්ධනය කළේ කුමන රටවල විද්වතුන් ද?,ජර්මානු සහ ප්‍රංශ,2747
748,748,Kpelle ජනගහනයෙන් 20% කට වඩා සමන්විත වන අතර ලයිබීරියාවේ විශාලතම ජනවාර්ගික කණ්ඩායම වන අතර ඔවුන් වැඩි වශයෙන් වාසය කරන්නේ බොන්ග් ප්‍රාන්තයේ සහ මධ්‍යම ලයිබීරියාවේ යාබද ප්‍රදේශවල ය. අප්‍රිකානු ඇමරිකානු සහ බටහිර ඉන්දියානුවන්ගෙන් පැවත එන ඇමරිකෝ-ලයිබීරියානුවන් වැඩි වශයෙන් බාබඩියානු පදිංචිකරුවන් වන අතර එය 2.5% කි. 1825 දී නැවත මෙරටට ගෙන්වා ගත් කොංගෝ සහ අප්‍රිකානු-කැරිබියානු වහලුන්ගෙන් පැවත එන කොංගෝ වැසියන් ඇස්තමේන්තුගත 2.5% කි. මෙම දෙවන කණ්ඩායම් දෙක 19 වන සියවසේදී දේශපාලන පාලනය ස්ථාපිත කළ අතර එය 20 වන සියවස දක්වාම හොඳින් පවත්වා ගෙන ගියේය. මෙම දෙවන කණ්ඩායම් දෙක 19 වන සියවසේදී දේශපාලන පාලනය ස්ථාපිත කළ අතර එය 20 වන සියවස දක්වාම හොඳින් පවත්වා ගෙන ගියේය.,ලයිබීරියාවේ විශාලතම ජනවාර්ගික කණ්ඩායම කුමක්ද?,කේපෙල්,2748
749,749,"රෝමානු වෛද්‍යවරයකු වන ගැලන් ද මොළයේ වැදගත්කම ගැන තර්ක කළ අතර එය ක්‍රියා කරන්නේ කෙසේද යන්න පිළිබඳව යම් ගැඹුරකින් න්‍යායාත්මක විය. ගැලන් මොළය, ස්නායු හා මාංශ පේශි අතර ව්‍යුහ විද්‍යාත්මක සම්බන්ධතා සොයා ගත් අතර, ශරීරයේ සියලුම මාංශ පේශි ස්නායු අතු බෙදීම් ජාලයක් හරහා මොළයට සම්බන්ධ වී ඇති බව පෙන්නුම් කරයි. සාමාන්‍යයෙන් ""සත්ව ආත්ම"" ලෙස පරිවර්තනය කරන ලද නියුමාටා මනෝකාන් නම් අද්භූත ද්‍රව්‍යයක් රැගෙන යාමෙන් ස්නායු යාන්ත්‍රිකව මාංශ පේශි සක්‍රීය කරන බව ඔහු පෙන්වා දුන්නේය. ගැලන්ගේ අදහස් මධ්යකාලීන යුගයේදී පුළුල් ලෙස දැන සිටියද, පුනරුදය තෙක් සවිස්තරාත්මක කායික විද්යාත්මක අධ්යයනයක් නැවත ආරම්භ කරන තෙක් රෙනේ ඩෙස්කාට්ස්ගේ සහ ඔහු අනුගමනය කළ අයගේ න්‍යායාත්මක සමපේක්ෂන සමඟ ඒකාබද්ධ විය. ගැලන් වැනි ඩෙස්කාට්ස් ස්නායු පද්ධතිය ගැන හයිඩ්‍රොලික් අර්ථයෙන් සිතුවා. ඉහළම සංජානන කාර්යයන් සිදු කරනු ලබන්නේ භෞතික නොවන රෙස් කොගිටන්වරුන් විසින් බව ඔහු විශ්වාස කළ නමුත් මිනිසුන්ගේ බහුතරයක් හැසිරීම් සහ සතුන්ගේ සියලු හැසිරීම් යාන්ත්‍රිකව පැහැදිලි කළ හැකි බව ඔහු විශ්වාස කළේය. ඉහළම සංජානන කාර්යයන් සිදු කරනු ලබන්නේ භෞතික නොවන රෙස් කොගිටන්වරුන් විසින් බව ඔහු විශ්වාස කළ නමුත් මිනිසුන්ගේ බහුතරයක් හැසිරීම් සහ සතුන්ගේ සියලු හැසිරීම් යාන්ත්‍රිකව පැහැදිලි කළ හැකි බව ඔහු විශ්වාස කළේය.",වෛද්‍ය ගැලන් ඉතිහාසයේ කුමන රටෙන්ද?,රෝම,2749
