,Unnamed: 0,context_translated,question_translated,text_translated,original_index
10,10,රාජ්‍ය වියදම් 2001-02 දී ඩොලර් මිලියන 10 සිට 2005-06 දී ඩොලර් මිලියන 12 දක්වා 2012-13 දී ඩොලර් මිලියන 28 දක්වා ඉහළ ගියේය. සමස්ත ස්වෙච්ඡා සංවිධාන රජයේ වියදම් සඳහා එක්සත් රාජධානියේ අයවැය ආධාරවල දායකත්වය එම කාලය තුළ ඩොලර් මිලියන 4.6 සිට ඩොලර් මිලියන 6.4 දක්වා ඩොලර් මිලියන 12.1 දක්වා ඉහළ ගියේය. පුනරාවර්තන වියදමෙන් 38% ක් පමණ වැටුප් හා වැටුප් නියෝජනය කරයි. පුනරාවර්තන වියදමෙන් 38% ක් පමණ වැටුප් හා වැටුප් නියෝජනය කරයි.,2005-06 වන විට රාජ්‍ය වියදම් ඉහළ ගොස් ඇත්තේ කුමක් ද?,ඩොලර් මිලියන 12 යි,1010
11,11,"132 වන වීදියේ ප්‍රජා උද්‍යානය 132 වන වීදියේ ඇඩම් ක්ලේටන් පවෙල් කනිෂ් B බොලිවාර්ඩ් සහ මැල්කම් එක්ස් බොලිවාර්ඩ් අතර පිහිටා ඇත. 1997 දී, කැබලි අක්ෂරයට උද්‍යාන නිමැවුමක් ලැබුණි; බෝරෝ ජනාධිපති කාර්යාලය විසින් ඩොලර් 100,000 ක ජල බෙදා හැරීමේ පද්ධතියක් ස්ථාපනය කිරීම සඳහා අරමුදල් සපයන ලදී. උද්‍යානයේ ගෝල්ඩ්ෆිෂ් පොකුණක් සහ බංකු කිහිපයක් ද ඇත. අසල්වැසියාගේ ආත්මය ජීවත් වන්නේ මේ වගේ උද්‍යානවල ය. අසල්වැසියාගේ ආත්මය ජීවත් වන්නේ මේ වගේ උද්‍යානවල ය.",132 වන වීදි ප්‍රජා උද්‍යානය රැකබලා ගන්නේ කවුද?,ප්‍රදේශවාසීන්,1011
12,12,"1990 දශකයේ මැද භාගයේදී ඩෙල් ඩෙස්ක්ටොප් පරිගණක සහ ලැප්ටොප් පරිගණක වලින් ඔබ්බට ගොස් සේවාදායකයන් විකිණීමෙන් අඩු මට්ටමේ සේවාදායකයන්ගෙන් ආරම්භ විය. එකල ප්‍රධාන සේවාදායකයින් තිදෙනා වූයේ අයිබීඑම්, හෙව්ලට් පැකාර්ඩ් සහ කොම්පැක් ය. ඒවායින් බොහොමයක් අයිබීඑම් හි පවර් 4 මයික්‍රොප්‍රොසෙසර හෝ යුනික්ස් මෙහෙයුම් පද්ධතියේ විවිධ හිමිකාර අනුවාද වැනි හිමිකාර තාක්‍ෂණය මත පදනම් විය. මයික්‍රොසොෆ්ට් වින්ඩෝස් එන්ටී ඉන්ටෙල් චිප්ස් මත ධාවනය කළ බැවින් ඩෙල් හි නව පවර්එජ් සේවාදායකයන්ට හිමිකාර තාක්‍ෂණයන් සඳහා විශාල ආයෝජනයක් අවශ්‍ය නොවීය. එහි ප්‍රති 1994 ලයක් වශයෙන්, 1994 දී නොතිබූ ඩෙල්ගේ ව්‍යවසාය ආදායම 1998 වන විට සමාගමේ මුළු පරිභෝජනයෙන් සියයට 13 ක් විය. ඉන් වසර තුනකට පසුව ඩෙල් විසින් කොම්පැක් ඉන්ටෙල් පදනම් කරගත් සේවාදායකයන්ගේ ඉහළම සැපයුම්කරු ලෙස සමත් වූ අතර වෙළඳපොළෙන් සියයට 31 ක් විය. ඩෙල්ගේ පළමු අත්පත් කර ගැනීම සිදු වූයේ 1999 දී කොන්වර්ජ්නෙට් ටෙක්නොලොජීස් ඩොලර් මිලියන 332 කට මිලදී ගැනීමත් සමඟය. ගෘහස්ථ ව්‍යවසාය ගබඩා පද්ධතියක් සංවර්ධනය කිරීමට ඩෙල් අසමත් වීමෙන් පසුව; ConvergeNet හි අලංකාර නමුත් සංකීර්ණ තාක්‍ෂණය ඩෙල්ගේ වෙළඳ භාණ්ඩ නිෂ්පාදක ව්‍යාපාර ආකෘතියට නොගැලපෙන අතර අත්පත් කර ගැනීමේ සම්පූර්ණ වටිනාකම සටහන් කිරීමට ඩෙල්ට බල කෙරුනි. ඩෙල්ගේ පළමු අත්පත් කර ගැනීම සිදු වූයේ 1999 දී කොන්වර්ජ් නෙට් ටෙක්නොලොජීස් ඩොලර් මිලියන 332 කට මිලදී ගැනීමත් සමඟය. ConvergeNet හි අලංකාර නමුත් සංකීර්ණ තාක්‍ෂණය ඩෙල්ගේ වෙළඳ භාණ්ඩ නිෂ්පාදක ව්‍යාපාර ආකෘතියට නොගැලපෙන අතර අත්පත් කර ගැනීමේ සම්පූර්ණ වටිනාකම ලිවීමට ඩෙල්ට බල කෙරුනි.",සේවාදායකයකු ලෙස ඩෙල් ඉක්මවා ගිය සමාගම කුමක්ද?,කොම්පැක්,1012
13,13,"කර්මස් නම් රතු සායම් වර්ගයක් නියොලිතික් යුගයේ සිට ආරම්භ කර කෙර්ස් නම් කුලයේ කුඩා පරිමාණයේ කෘමියෙකුගේ කාන්තාවන්ගේ සිරුරු වියළීම හා තලා දැමීම මගින් මූලික වශයෙන් කර්මස් වර්මිලියෝ වේ. කෘමීන් ජීවත් වන්නේ ඇතැම් ගස්වල, විශේෂයෙන් මධ්‍යධරණි කලාපය අසල කර්ම්ස් ඕක් ගස්වල ය. බුචෙස්-ඩු-රෝන් හි ඇඩවුට්ස් හි නව ශිලා ගුහාවක භූමදානයක දී කර්ම භාජන සොයාගෙන ඇත. ඕක් ගස් වලින් කෙරම්ස් පසුව ස්පා .් from යෙන් ආනයනය කළ රෝමවරුන් විසින් භාවිතා කරන ලදී. ඇතැම් .ෂධ පැළෑටිවල මුල් හා කඳන් මත ජීවත් වූ පෝර්ෆිරෝෆෝරා හැමෙලි (ආර්මේනියානු කොචීනියල්) පරිමාණ කෘමීන්ගෙන් වෙනස් විවිධ සායම් වර්ග සාදන ලදී. එය ක්‍රි.පූ 8 වන සියවස තරම් text ත අතීතයේ සිටම පා xts වල සඳහන් වූ අතර එය පුරාණ ඇසිරියානුවන් සහ පර්සියානුවන් විසින් භාවිතා කරන ලදී. එය ක්‍රි.පූ 8 වන සියවස තරම් text ත අතීතයේ සිටම පා xts වල සඳහන් වූ අතර එය පුරාණ ඇසිරියානුවන් සහ පර්සියානුවන් විසින් භාවිතා කරන ලදී.","ඇඩවුට්ස්, බූච්ස්-ඩු-රෝන් හි කුමන ආකාරයේ බුරල්ද?",නව ශිලා ගුහාව-භූමදානය,1013
14,14,"රටවල් කිහිපයක් අතර බහුපාර්ශ්වික ගිවිසුමක් අවසන් වේ. ගිවිසුම මගින් එක් එක් පාර්ශවයන් සහ අනෙකුත් සෑම පාර්ශවයක් අතර අයිතිවාසිකම් සහ බැඳීම් ස්ථාපිත කෙරේ. බහුපාර්ශ්වික ගිවිසුම් බොහෝ විට කලාපීය වේ. [උපුටා දැක්වීම අවශ්‍යයි] “අන්‍යෝන්‍ය සහතිකය” පිළිබඳ ගිවිසුම් අන්තර්ජාතික සංයුක්ත වේ, උ.දා., ලොකර්නෝ ගිවිසුම, එක් එක් අත්සන් කරුවෙකු වෙනත් අයෙකුගේ ප්‍රහාරයට එරෙහිව සහතික කරයි. [උපුටා දැක්වීම අවශ්‍යයි] “අන්‍යෝන්‍ය සහතිකය” පිළිබඳ ගිවිසුම් අන්තර්ජාතික සංයුක්ත වේ, උ.දා., ලොකර්නෝ ගිවිසුම, එක් එක් අත්සන් කරුවෙකු වෙනත් අයෙකුගේ ප්‍රහාරයට එරෙහිව සහතික කරයි.",අන්‍යෝන්‍ය සහතිකයක් යනු කවර ආකාරයේ ගිවිසුමක් ද?,ජාත්‍යන්තර සංයුක්ත,1014
15,15,"1838 දී ක්ලැරිජ් මාර්තු 27 වන දින ස්කොට්ලන්තයේ සහ අයර්ලන්තයේ අප්‍රේල් 23 වන දින පේටන්ට් බලපත්‍ර ලබා ගත් අතර 1851 දී පේටන්ට් බලපත්‍ර තුනම සඳහා දීර් ensions කිරීම් ඉල්ලා සිටියේය. මීට පෙර ක්ලැරිජ් විසින් පිහිටුවන ලද සමාගමක භාරකරුවන් විසින්. මෙය ක්ලැරිජ්ගේ පේටන්ට් ඇස්ෆල්ට් සමාගම වන අතර එය 1838 දී බ්‍රිතාන්‍යයට හඳුන්වා දීම සඳහා ""ප්‍රංශයේ පිරමොන්ට් සීසෙල් හි පතලෙන් එහි ස්වාභාවික තත්වයේ ඇස්ෆල්ට්"" හඳුන්වා දීම සහ ""වයිට්හෝල් හි පළමු ඇස්ෆල්ට් පදික වේදිකාවක් තැබීය"". 1838 දී වයිට්හෝල්හි අඩිපාරේ, නයිට්ස්බ්‍රිජ් බැරැක්කයේ ස්ථායී පදික වේදිකාවේ සහ පසුව වෝටර්ලූ පෙදෙසේ සිට ශාන්ත ජේම්ස් උද්‍යානය දක්වා වූ පඩිපෙළේ ඇති අවකාශය මත අත්හදා බැලීම් කරන ලදී. ""ක්ලැරිජ්ගේ පේටන්ට් ඇස්ෆල්ට් සමාගමේ 1838 දී පිහිටුවීම (වංශාධිපති අනුග්‍රාහකයන්ගේ විශිෂ්ට ලැයිස්තුවක් සහිතව, මාක් සහ ඉසම්බාර්ඩ් බ un නෙල් පිළිවෙලින් භාරකරුවෙකු සහ උපදේශන ඉංජිනේරුවෙකු ලෙස) බ්‍රිතාන්‍ය ඇස්ෆල්ට් කර්මාන්තයක දියුණුවට ඉමහත් රුකුලක් ලබා දුන්නේය"". ""1838 අවසානය වන විට අවම වශයෙන් තවත් සමාගම් දෙකක් වන රොබින්සන් සහ බැස්ටෙන් සමාගම නිෂ්පාදනය වෙමින් පැවතුනි"", බ්‍රයිටන්, හර්න් බේ, කැන්ටබරි, කෙන්සිංටන්, ස්ට්‍රෑන්ඩ් සහ බන්හිල්හි විශාල බිම් ප්‍රදේශයක තාර දමා ඇත. -row, මේ අතර ක්ලැරිජ්ගේ වයිට්හෝල් පදික වේදිකාව ""දිගටම ()) හොඳ පිළිවෙළකට"". ""1838 අවසානය වන විට අවම වශයෙන් තවත් සමාගම් දෙකක් වන රොබින්සන් සහ බැස්ටෙන් සමාගම නිෂ්පාදනය වෙමින් පැවතුනි"", බ්‍රයිටන්, හර්න් බේ, කැන්ටබරි, කෙන්සිංටන්, ස්ට්‍රෑන්ඩ් සහ බන්හිල්හි විශාල බිම් ප්‍රදේශයක තාර දමා ඇත. -row, මේ අතර ක්ලැරිජ්ගේ වයිට්හෝල් පදික වේදිකාව ""දිගටම ()) හොඳ පිළිවෙළකට"".",ක්ලැරිජ් ඇස්ෆල්ට් භාවිතය සඳහා පේටන්ට් බලපත්‍ර ලබාගත්තේ කුමන වර්ෂයේදීද?,1838,1015
16,16,"1938 දී නතානියෙල් ක්ලයිට්මන් සහ 1990 ගණන්වල ඩර්ක්-ජෑන් ඩිජ්ක් සහ චාල්ස් සීස්ලර් විසින් කරන ලද අධ්‍යයනයන් මගින් මිනිස් විෂයයන් පැය 28 ක නින්දෙන් අවදි වන චක්‍රයන් මත නිරන්තරයෙන් අඳුරු ආලෝකයෙන් සහ වෙනත් කාල සං ues ා සමඟ මාසයක් පුරා යටපත් කරන ලදී. සාමාන්‍ය ජනයාට පැය 28 ක අඳුරු ආලෝකයක් ලබා ගත නොහැකි නම්, [උපුටා දැක්වීම අවශ්‍යයි] මෙය බලහත්කාරයෙන් ඩෙසින්ක්‍රොනි ප්‍රොටෝකෝලයක් ලෙස හැඳින්වේ. පැය 24.18 ක පමණ අන්තරාසර්ග චක්‍රීය කාල පරිච්ඡේදයකින් නින්ද සහ අවදි කථාංග නිරාකරණය කර නොමැති අතර නින්දේ ප්‍රමාදයන් සහ වෙනත් ක්‍රියාකාරකම් ඇතුළුව නින්ද සහ අවදිවීම යන අංශ කෙරෙහි සර්කැඩියානු අවධියේ බලපෑම තක්සේරු කිරීමට පර්යේෂකයන්ට අවසර ඇත. [පිටුව අවශ්‍යයි] [පිටුව අවශ්‍යයි]",මෙම බලහත්කාරයෙන් කරන ලද අධ්‍යයනය කුමක්ද?,බලෙන් ඩෙසින්ක්‍රොනි,1016
17,17,"ෂින්ඩ්ලර්ස් ලැයිස්තුව (1993) සහ ඉතිරි කිරීමේ පුද්ගලික රයන් (1998) සඳහා හොඳම අධ්‍යක්ෂවරයා සඳහා ඇකඩමි සම්මානය ස්පීල්බර්ග් දිනා ගත්තේය. ස්පීල්බර්ග්ගේ චිත්‍රපට තුනක් - ජාව්ස් (1975), ඊ.ටී. බොක්ස් ඔෆිස් වාර්තා ලබා ගත් එක්ස්ට්‍රා-ටෙරෙස්ට්‍රියල් (1982) සහ ජුරාසික් පාක් (1993) ආරම්භ වී බ්ලොක්බස්ටර් චිත්‍රපටය නිරූපණය කිරීමට පැමිණියේය. ස්පීල්බර්ග් විසින් අධ්‍යක්ෂණය කරන ලද සියලුම චිත්‍රපටවල නොගැලපෙන දළ ආදායම ලොව පුරා ඩොලර් බිලියන 9 ඉක්මවයි. ඔහුගේ පුද්ගලික ශුද්ධ වටිනාකම ඩොලර් බිලියන 3 කට වඩා වැඩි යැයි ගණන් බලා තිබේ. ඔහු 1974 සිට නිර්මාපකයෙකු වන ජෝන් විලියම්ස් සමඟ සම්බන්ධ වී ඇති අතර ඔහු ස්පීල්බර්ග්ගේ චිත්‍රපට පහක් ඉතිරි කර සියල්ලටම සංගීතය සපයයි. ඔහු 1974 සිට නිර්මාපකයෙකු වන ජෝන් විලියම්ස් සමඟ සම්බන්ධ වී ඇති අතර ඔහු ස්පීල්බර්ග්ගේ චිත්‍රපට පහක් ඉතිරි කර සියල්ලටම සංගීතය සපයයි.",ස්පීල්බර්ග්ගේ ශුද්ධ වටිනාකම කුමක්ද?,ඩොලර් බිලියන 3 කට වඩා,1017
18,18,"අල් කුර්ආනයේ පළමු සම්පුර්ණ සහතික කරන ලද සම්පූර්ණ පරිවර්තන 10 සහ 12 වන සියවස් අතර පර්සියානු භාෂාවෙන් සිදු කරන ලදී. සමනිද් රජ, පළමුවන මන්සූර් (961-976), කොරාසාන්හි විද්වතුන් පිරිසකට අරාබි බසින් මුලින් අරාබි භාෂාවෙන් පර්සියානු භාෂාවට පරිවර්තනය කරන ලෙස නියෝග කළේය. 11 වන ශතවර්ෂයේ පසුව අබු මන්සූර් අබ්දුල්ලා අල් අන්සාරිගේ එක් සිසුවෙක් අල්-කුර්ආනය පිළිබඳ සම්පූර්ණ තෆ්සිර් පර්සියානු භාෂාවෙන් ලිවීය. 12 වන සියවසේදී නජ්ම් අල්-දින් අබු හෆ්ස් අල් නසාෆි අල් කුර්ආනය පර්සියානු භාෂාවට පරිවර්තනය කළේය. පොත් තුනේම අත්පිටපත් නොනැසී පවතින අතර කිහිප වතාවක්ම ප්‍රකාශයට පත් කර ඇත. [උපුටා දැක්වීම අවශ්‍යයි] [උපුටා දැක්වීම අවශ්‍යයි]",10 වන ශතවර්ෂයේදී කොරාසන්ගේ ලියන්නන් පරිවර්තනය කළ කෘතිය කුමක්ද?,තෆ්සීර් අල්-තබාරි,1018
19,19,"විසිවන ශතවර්ෂය වන විට, සැලූන් නොහොත් විවේකාගාරය මධ්‍යම පන්තික කාමරයක් බවට පත්වී ඇත [උපුටා දැක්වීම අවශ්‍යයි] - බිම කාපට්, ආසන මත කුෂන්, සහ මිල ගණන් සඳහා සතයක් හෝ දෙකක්, [උපුටා දැක්වීම අවශ්‍යයි] බාර්, හෝ ටැප් රූම්, කම්කරු පන්තිය හිස් පුවරු සහිතව පැවතුනි, සමහර විට කෙළ ගැසීම සහ වාන් දැමීම (""කෙළ ගැසීම සහ sawdust"" ලෙස හැඳින්වේ), තද බංකුවේ ආසන සහ ලාභ බීර [උපුටා දැක්වීම අවශ්‍යයි]. ලාභදායී බියර් සඳහා සේවය කළ දින සිට මෙම බාර්එක සිව්-ඒල් බාර් ලෙස හැදින්විය. [උපුටා දැක්වීම අවශ්‍යයි] [උපුටා දැක්වීම අවශ්‍යයි]",විසිවන සියවසේ විවේකාගාරයට සම්බන්ධ වූ සමාජ ආර්ථික පන්තිය කුමක්ද?,මධ්යම පන්තිය,1019
