,Unnamed: 0,context_translated,question_translated,text_translated,original_index
806,806,"ඩ්වයිට් ගොඩාර්ඩ් 1920 දී ඔහුගේ 'බෞද්ධ බයිබලය' වෙත සෙන් සහ ටාවෝ ටෙ චිං වැනි පෙරදිග දර්ශනයේ අනෙකුත් සම්භාව්‍යයන් සමඟ බෞද්ධ ග්‍රන්ථවල නියැදියක් එකතු කළේය. වඩාත් මෑතකදී ආචාර්ය බබාසාහිබ් අම්බෙඩ්කර් විසින් ""බුදුන් සහ ඔහුගේ ධර්මය"" තුළ බෞද්ධ මූලධර්ම පිළිබඳ ඒකාබද්ධ ලේඛනයක් නිර්මාණය කිරීමට උත්සාහ කළේය. එවැනි වෙනත් උත්සාහයන් වර්තමානය දක්වාම පැවතුනද, දැනට සියලුම බෞද්ධ සම්ප්‍රදායන් නියෝජනය කරන තනි පා text යක් නොමැත. එවැනි වෙනත් උත්සාහයන් වර්තමානය දක්වාම පැවතුනද, දැනට සියලුම බෞද්ධ සම්ප්‍රදායන් නියෝජනය කරන තනි පා text යක් නොමැත.",ගොඩාඩ් ප්‍රධාන වශයෙන් එකතු කළේ කුමන ආකාරයේ බෞද්ධ ග්‍රන්ථද?,සෙන්,6806
807,807,"20 වන ශතවර්ෂයේ අග භාගයේ දී ව්‍යුහය හා ක්‍රියාකාරිත්වය යන දෙඅංශයේම මාලිමා යන්ත්‍රයට ඇතුළත් වූ අයට නව සංකල්පයක් එක් කරන ලදී. සමකාලීන සාරධර්ම සපුරාලීම සඳහා ගොඩනැගිල්ලක් එහි ද්‍රව්‍ය නිෂ්පාදනය, පරිසරයේ ස්වභාවික හා ගොඩනඟන ලද පරිසරය කෙරෙහි එහි බලපෑම සහ තිරසාර නොවන බලශක්ති ප්‍රභවයන් සඳහා වන ඉල්ලීම් අනුව පරිසර හිතකාමී අයුරින් ගොඩනැඟිල්ලක් ඉදි කළ යුතුය. උණුසුම, සිසිලනය, ජලය සහ අපද්‍රව්‍ය කළමනාකරණය සහ ආලෝකකරණය සඳහා. සමකාලීන සාරධර්ම සපුරාලීම සඳහා ගොඩනැගිල්ලක් එහි ද්‍රව්‍ය නිෂ්පාදනය, පරිසරයේ ස්වභාවික හා ගොඩනඟන ලද පරිසරය කෙරෙහි එහි බලපෑම සහ තිරසාර නොවන බලශක්ති ප්‍රභවයන් සඳහා වන ඉල්ලීම් අනුව පරිසර හිතකාමී අයුරින් ගොඩනැඟිල්ලක් ඉදි කළ යුතුය. උණුසුම, සිසිලනය, ජලය සහ අපද්‍රව්‍ය කළමනාකරණය සහ ආලෝකකරණය සඳහා.",විසිවන සියවස අවසානයේ හඳුන්වා දුන් නව සංකල්පය කුමක්ද?,තිරසාර බව,6807
808,808,තිරසාර බව... නින්ටෙන්ඩෝ පවර් විසින් 2000 දශකය තුළ නින්ටෙන්ඩෝ පද්ධතියක් මත මුදා හරින ලද තුන්වන හොඳම ක්‍රීඩාව ලෙස ක්‍රීඩාව ශ්‍රේණිගත කරන ලදී.,2000 ගණන්වල නින්ටෙන්ඩෝ පවර්ගේ නින්ටෙන්ඩෝ ක්‍රීඩා ලැයිස්තුවේ ට්විටයිට් කුමරිය ශ්‍රේණිගත වූයේ කොහේද?,තුන්වන,6808
809,809,තුන්වන 1970 දශකයේ මුල් භාගය වන විට එක් විශාල පානීය කාමරයකට මාරුවීමේ ප්‍රවණතාවක් පැවති අතර බීර කර්මාන්තශාලා අභ්‍යන්තර සැලසුම් සහ තේමාවන් සඳහා ආයෝජනය කිරීමට උනන්දු විය.,,The Vine නමින් හැඳින්වෙන පබ් එක පිහිටා ඇත්තේ කුමන ජනාවාසයකද?,6809
810,810,"සදම්ටන් ගුවන්තොටුපළ යනු නගරයට උතුරින් පිහිටි ඊස්ට්ලී නගරයේ පිහිටි ප්‍රාදේශීය ගුවන් තොටුපළකි. එය එක්සත් රාජධානියට සහ යුරෝපීය ගමනාන්ත ආසන්නයට ගුවන් ගමන් සපයන අතර, සවුත්හැම්ප්ටන් ගුවන්තොටුපලේ (පාර්ක්වේ) දුම්රිය ස්ථානයෙන් නිරන්තර දුම්රිය සේවාවක් සහ බස් සේවා මගින් නගරයට සම්බන්ධ වේ. ","එය එක්සත් රාජධානියට සහ යුරෝපීය ගමනාන්ත ආසන්නයට ගුවන් ගමන් සපයන අතර, සවුත්හැම්ප්ටන් ගුවන්තොටුපලේ (පාර්ක්වේ) දුම්රිය ස්ථානයෙන් සහ බස් සේවා මගින් නිරන්තර දුම්රිය සේවාවක් මගින් නගරයට සම්බන්ධ වේ. මගීන්ට ගුවන් තොටුපළට දුම්රියක් යාමට අවශ්‍ය නැතිනම්, කුමක් ද? වෙනත් ප්‍රවාහන පහසුකම් තිබේද?",බස්,6810
811,811,"බොහෝ දඩයම්කරුවන් සංචාරක හෝ අර්ධ නාමිකයන් වන අතර තාවකාලික ජනාවාසවල ජීවත් වෙති. ජංගම ප්‍රජාවන් සාමාන්‍යයෙන් නවාතැන් ඉදිකරන්නේ අනිත්‍ය ගොඩනැගිලි ද්‍රව්‍ය භාවිතා කරමිනි, නැතහොත් ඒවා ලබා ගත හැකි ස්වාභාවික පාෂාණ කූඩාරම් භාවිතා කළ හැකිය. ජංගම ප්‍රජාවන් සාමාන්‍යයෙන් නවාතැන් ඉදිකරන්නේ අනිත්‍ය ගොඩනැගිලි ද්‍රව්‍ය භාවිතා කරමිනි, නැතහොත් ඒවා ලබා ගත හැකි ස්වාභාවික පාෂාණ කූඩාරම් භාවිතා කළ හැකිය.",දඩයම් කරුවන්ගේ චලනය වීමේ හැකියාව කුමක්ද?,ජංගම ප්‍රජාවන්,6811
812,812,"අඳුරු සමක් ඇති ජනයාගේ ප්‍රජාවන් ගණනාවක් උතුරු අප්‍රිකාවේ සිටින අතර සමහර ඒවා ප්‍රාග් or තිහාසික ප්‍රජාවන්ගෙන් පැවත එන්නකි. තවත් සමහරු trans තිහාසික ට්‍රාන්ස් සහරාන් වෙළඳාමෙන් පැවත එන්නන් සහ / හෝ, 7 වන සියවසේ උතුරු අප්‍රිකාවේ අරාබි ආක්‍රමණයන්ගෙන් පසුව, උතුරු අප්‍රිකාවේ අරාබි වහල් වෙළඳාමෙන් වහලුන්ගෙන් පැවත එන්නෝ වෙති. තවත් සමහරු trans තිහාසික ට්‍රාන්ස් සහරාන් වෙළඳාමෙන් පැවත එන්නන් සහ / හෝ, 7 වන සියවසේ උතුරු අප්‍රිකාවේ අරාබි ආක්‍රමණයන්ගෙන් පසුව, උතුරු අප්‍රිකාවේ අරාබි වහල් වෙළඳාමෙන් වහලුන්ගෙන් පැවත එන්නෝ වෙති.",ඔවුන් පැවත එන්නන් කවුද?,ට්‍රාන්ස් සහරාන් ජනතාව තුළ වෙළඳාම,6812
813,813,"ප්‍රිමියර් ලීග් ආසියාවේ විශේෂයෙන් ජනප්‍රිය වී ඇති අතර එය වඩාත් පුළුල් ලෙස බෙදා හරින ලද ක්‍රීඩා වැඩසටහන වේ. ඕස්ට්‍රේලියාවේදී, ෆොක්ස් ස්පෝර්ට්ස් විසින් මෙම කන්නයේ තරඟ 380 ක්ම සජීවීව විකාශනය කරන අතර, ෆොක්ස්ටෙල් විසින් ග්‍රාහකයින්ට කුමන සෙනසුරාදා සවස 3 තරඟය නැරඹිය යුතුද යන්න තෝරා ගැනීමේ අවස්ථාව ලබා දෙයි. ඉන්දියාවේ, තරඟ STAR ක්‍රීඩා ඔස්සේ සජීවීව විකාශය වේ. චීනයේ දී, විකාශන අයිතිය සුපර් ස්පෝර්ට්ස් වෙත පිරිනමන ලද්දේ 2013-14 කන්නයේ ආරම්භ වූ හය අවුරුදු ගිවිසුමකිනි. 2013-14 කන්නය වන විට, ප්‍රිමියර් ලීග් සඳහා කැනේඩියානු විකාශන අයිතිය ස්පෝර්ට්ස්නෙට් සහ ටීඑස්එන් එක්ව හිමිකාරීත්වය දරන අතර ප්‍රතිවාදී ජාල දෙකම එක් කන්නයකට තරඟ 190 ක් සඳහා හිමිකම් පවත්වයි. 2013-14 කන්නය වන විට, ප්‍රිමියර් ලීග් සඳහා කැනේඩියානු විකාශන අයිතිය ස්පෝර්ට්ස්නෙට් සහ ටීඑස්එන් එක්ව හිමිකාරීත්වය දරන අතර ප්‍රතිවාදී ජාල දෙකම එක් කන්නයකට තරඟ 190 ක් සඳහා හිමිකම් පවත්වයි.",චීනයේ ප්‍රිමියර් ලීග් ක්‍රීඩා විකාශය කළේ කවුද?,"චීනයේ දී, විකාශන අයිතිය සුපර් ස්පෝර්ට්ස් වෙත පිරිනමන ලද්දේ 2013-14 කන්නයේ ආරම්භ වූ හය අවුරුදු ගිවිසුමකිනි.",6813
814,814,1989 දී ඇන්ඩ rew කුමරු ආර්එම්එස් ශාන්ත හෙලේනා වෙනුවට දූපතට සේවය කිරීම ආරම්භ කළේය. මෙම නෞකාව විශේෂයෙන් නිර්මාණය කර ඇත්තේ කාඩිෆ්-කේප් ටවුන් මාර්ගය සඳහා වන අතර එහි මිශ්‍ර භාණ්ඩ / මගී පිරිසැලසුමක් ඇත.,ආර්එම්එස් ශාන්ත හෙලේනා වෙනුවට ආදේශ කළ වර්ෂය කුමක්ද?,ආර්එම්එස් ශාන්ත හෙලේනා වෙනුවට ආදේශ කළ වර්ෂය කුමක්ද?,6814
815,815,ආර්එම්එස් ශාන්ත හෙලේනා වෙනුවට ආදේශ කළ වර්ෂය කුමක්ද?... සම්මානලාභීන් රැජින වෙත ළඟා වී ඔවුන්ගේ පවුලේ අය සහ මිතුරන් විසින් නරඹන ලද ගෞරව සම්මාන ලබා ගන්නා විට හමුදා කණ්ඩායමක් සංගීත ians යන්ගේ ගැලරියේ වාදනය කරති.,බෝල්රූම් ඉදිකරන ලද වර්ෂය කුමක්ද?,1854,6815
816,816,"පහළ (ට්‍රයසැසික්) මායිම සකසා ඇත්තේ පර්මියන්-ට්‍රයසැසික් වඳවීමේ සිදුවීම වන අතර, එම කාලය තුළ දළ වශයෙන් 90% සිට 96% දක්වා සාගර විශේෂ සහ 70% භූමිෂ් ver පෘෂ් b වංශීන් වඳ වී ගොස් ඇත. එය පෘථිවි ඉතිහාසයේ විශාලතම මහා වඳ වී යාම ලෙස සැලකෙන බැවින් එය ""මහා මරණය"" ලෙසද හැඳින්වේ. ඉහළ (ක්‍රිටේසියස්) මායිම සකසා ඇත්තේ ක්‍රිටේසියස්-තෘතීය (කේටී) වඳවීමේ සිද්ධියේදී (දැන් වඩාත් නිවැරදිව ක්‍රිටේසියස්-පැලියොජීන් (හෝ කේ-පීජී) වඳවීමේ සිදුවීම ලෙස හැඳින්වේ), එය චික්සුලබ් ආවාටය නිර්මාණය කළ බලපෑම නිසා විය හැකිය. යුකැටින් අර්ධද්වීපය. ක්‍රිටේසියස්-පැලියෝජීන් වඳවීමේ සිදුවීමට අග ක්‍රිටේසියස් විශාල ගිනිකඳු පිපිරීම් ද දායක වූ බව විශ්වාස කෙරේ. කුරුළු නොවන ඩයිනෝසෝරයන් ද ඇතුළුව සියලුම ජනක වලින් 50% ක් පමණ වඳ වී ගොස් ඇත. කුරුළු නොවන ඩයිනෝසෝරයන් ද ඇතුළුව සියලුම ජනක වලින් 50% ක් පමණ වඳ වී ගොස් ඇත.",වඳවී යාමේදී භූමිෂ් species විශේෂ කීයක් මිය ගියාද?,70%,6816
817,817,"කෘෂිකර්මාන්තය කෙරෙහි දැන් විශ්වීය මානව රඳා පැවැත්මේ ප්‍රති result ලයක් ලෙස, සමකාලීන දඩයම්කරුවන්ගේ සංස්කෘතීන් ස්වල්පයක් සාමාන්‍යයෙන් ජීවත් වන්නේ කෘෂිකාර්මික භාවිතයට නුසුදුසු ප්‍රදේශවල ය.",කෘෂිකර්මාන්තයට භාවිත කළ නොහැකි ප්‍රදේශවල ජීවත් වන්නේ කවුද?,දඩයක්කාර සංස්කෘතීන්,6817
818,818,"දඩයක්කාර සංස්කෘතීන් ඔහු ලුඩාක්‍රිස්, ඇලිසියා කීස් සහ ජැනට් ජැක්සන් වෙනුවෙන් ගීත රචනා කළේය.",2000 දී කැනී වැඩ කිරීමට පටන් ගත් ලේබලය කුමක්ද?,රොක්-ඒ-ෆෙලා රෙකෝඩ්ස්,6818
819,819,"2010 දී පිරියස් විසින් TEU 513,319 ක් ද, තෙසලෝනිකි විසින් TEU 273,282 ක් ද හසුරුවා ඇත. එම වර්ෂයේම මිලියන 83.9 ක ජනතාවක් ග්‍රීසියේ වරාය හරහා ද මිලියන 12.7 ක් සලාමිස්හි පාලුකියා වරාය හරහා ද තවත් 12.7 ක් පෙරමා වරාය හරහා ද මිලියන 9.5 ක් පීරියස් හරහා ද මිලියන 2.7 ක් ඉගුමෙනිට්සා හරහා ද ගමන් කළහ. 2013 දී පිරියස් විසින් වාර්තාගත TEU මිලියන 3.16 ක් හසුරුවා ඇති අතර එය මධ්‍යධරණී මුහුදේ තුන්වන විශාලතම අගය වන අතර එයින් මිලියන 2.52 ක් ප්‍රවාහනය කර ඇත්තේ II වන පියර් හරහා වන අතර එය කොස්කෝට අයත් වන අතර 644,000 ක් ප්‍රවාහනය කර ඇත්තේ ග්‍රීක රාජ්‍යයට අයත් පියර් I හරහා ය. 2013 දී පිරියස් විසින් වාර්තාගත TEU මිලියන 3.16 ක් හසුරුවා ඇති අතර එය මධ්‍යධරණී මුහුදේ තුන්වන විශාලතම අගය වන අතර එයින් මිලියන 2.52 ක් ප්‍රවාහනය කර ඇත්තේ II වන පියර් හරහා වන අතර එය කොස්කෝට අයත් වන අතර 644,000 ක් ප්‍රවාහනය කර ඇත්තේ ග්‍රීක රාජ්‍යයට අයත් පියර් I හරහා ය.",2010 දී ග්‍රීසියේ වරාය හරහා මිලියන ගණනක් ජනයා ගමන් කළහ?,මිලියන 83.9 කි,6819
820,820,1994 මැයි මාසයේදී ස්ටබ්ස් පනත් කෙටුම්පත සම්මත වීමත් සමඟ සමලිංගිකත්වය බර්මියුඩාවේදී තහනම් කරන ලදී. 2016 පෙබරවාරි මාසයේ දී පනත යටතේ සමලිංගික විවාහ තහනම් කිරීම සඳහා බර්මියුඩාවේ මානව හිමිකම් පනත සංශෝධනය කිරීම සඳහා පීඑල්පී පාර්ලිමේන්තු මන්ත්‍රී වේන් ෆර්බට් විසින් පුද්ගලික සාමාජික පනත් කෙටුම්පත මගින් නීති සම්පාදනය කරන ලදී. රජය එකවර සිවිල් සංගම්වලට අවසර දෙන පනතක් ඉදිරිපත් කළේය. මෙම පියවර දෙකම බර්මියුඩාවේ අගවිනිසුරු ගරු විනිසුරු ඉයන් කවාලි මහතා විසින් බර්මියුඩාවේ පුරවැසියන්ගේ සමලිංගික කලත්‍රයින්ට මූලික මානව හිමිකම් අහිමි කළ නොහැකි බවට දුන් තීන්දුවකට ප්‍රතිචාරයක් විය. මෙම පියවර දෙකම බර්මියුඩාවේ අගවිනිසුරු ගරු විනිසුරු ඉයන් කවාලි මහතා විසින් බර්මියුඩාවේ පුරවැසියන්ගේ සමලිංගික කලත්‍රයින්ට මූලික මානව හිමිකම් අහිමි කළ නොහැකි බවට දුන් තීන්දුවකට ප්‍රතිචාරයක් විය.,අගවිනිසුරුවරයා තීරණය කළේ කුමක්ද?,බර්මියුඩා පුරවැසියන්ගේ සමලිංගික කලත්‍රයින්ට මූලික මානව හිමිකම් ප්‍රතික්ෂේප කළ නොහැකි විය.,6820
821,821,එවර්සන් එදිරිව අධ්‍යාපන මණ්ඩලයේ වැදගත් සංධිස්ථානයේ පළමු සංශෝධන සංස්ථාපිත වගන්තිය ඇතුළත් කිරීම ප්‍රාන්ත රජයන් සම්බන්ධයෙන් පල්ලිය සහ රාජ්‍යය වෙන් කිරීම පිළිබඳ පසුකාලීන අර්ථ නිරූපණයට බලපා ඇත. පෞද්ගලික ආගමික පාසල්වලට පොදු බස්රථ ලබා දීම සඳහා එම නඩුවේදී රාජ්‍ය නීතිය පිළිගත් නමුත් ශ්‍රේෂ් Supreme ාධිකරණය කියා සිටියේ පළමු සංශෝධනය ස්ථාපිත කිරීමේ වගන්තිය ප්‍රාන්ත රජයන්ට සම්පූර්ණයෙන්ම අදාළ වන බවයි. ප්‍රාන්තවලට එරෙහිව මෙම මූලධර්මය ක්‍රියාත්මක කිරීම සම්බන්ධ වඩාත් මෑත නඩුවක් වූයේ කිරියාස් ජොයෙල් ගම් පාසල් දිස්ත්‍රික්කයේ අධ්‍යාපන මණ්ඩලය v. ග්‍රූමෙට් (1994) ය. ප්‍රාන්තවලට එරෙහිව මෙම මූලධර්මය ක්‍රියාත්මක කිරීම සම්බන්ධ වඩාත් මෑත නඩුවක් වූයේ කිරියාස් ජොයෙල් ගම් පාසල් දිස්ත්‍රික්කයේ අධ්‍යාපන මණ්ඩලය v. ග්‍රූමෙට් (1994) ය.,ප්‍රාන්ත රජයන් සම්බන්ධයෙන් පල්ලිය සහ රාජ්‍යය වෙන් කිරීම පිළිබඳ පසුකාලීන අර්ථ නිරූපණයන්ට බලපා ඇති වැදගත් සංධිස්ථානය කුමක්ද?,එවර්සන් v. අධ්‍යාපන මණ්ඩලය,6821
822,822,"මොළයේ කොඳු ඇට පෙළට කෙලින්ම ප්‍රක්ෂේපණය කරන මෝටර් ප්‍රදේශ කිහිපයක් අඩංගු වේ. පහලම මට්ටමේ මෙඩුල්ලා සහ පොන්ස් වල මෝටර් ප්‍රදේශ පිහිටා ඇති අතර ඒවා ඇවිදීම, හුස්ම ගැනීම හෝ ගිල දැමීම වැනි ඒකාකෘති චලනයන් පාලනය කරයි. ආයුධ හා කකුල් වල චලනයන් සම්බන්ධීකරණය කිරීම සඳහා වගකිව යුතු රතු න්‍යෂ්ටිය වැනි මධ්‍ය කලාපයේ ඉහළ මට්ටමක පවතී. ඊටත් වඩා ඉහළ මට්ටමක ඇත්තේ ප්‍රාථමික මෝටර් බාහිකයයි. පටක පටියක් ඉදිරිපස කොටසේ පසුපස දාරයේ පිහිටා ඇත. ප්‍රාථමික මෝටර් බාහිකය උපකාර්මික මෝටර් ප්‍රදේශවලට ප්‍රක්ෂේපන යවන අතර පිරමීඩීය පත්රිකාව හරහා දැවැන්ත ප්රක්ෂේපණයක් කෙලින්ම කොඳු ඇට පෙළට යවයි. මෙම සෘජු කෝටිකෝස්පයිනල් ප්‍රක්ෂේපණය මගින් චලනයන් පිළිබඳ සියුම් තොරතුරු නිවැරදිව ස්වේච්ඡාවෙන් පාලනය කිරීමට ඉඩ ලබා දේ. අනෙකුත් මෝටර් ආශ්‍රිත මොළයේ ප්‍රදේශ ප්‍රාථමික මෝටර් ප්‍රදේශවලට ප්‍රක්ෂේපණය කිරීමෙන් ද්විතියික බලපෑම් ඇති කරයි. වැදගත්ම ද්විතියික අංශ අතර ප්‍රිමෝටර් බාහිකය, බාසල් ගැන්ග්ලියා සහ මස්තිෂ්ක වේ. වැදගත්ම ද්විතියික අංශ අතර ප්‍රිමෝටර් බාහිකය, බාසල් ගැන්ග්ලියා සහ මස්තිෂ්ක වේ.","වැදගත්ම ද්විතියික අංශ අතර ප්‍රිමෝටර් බාහිකය, බාසල් ගැන්ග්ලියා සහ මස්තිෂ්ක වේ....",ඉදිරිපස කොටසේ කෙළවරේ ඇති පටක පටියක් හැඳින්වෙන්නේ කුමක් ද?,6822
823,823,රාජකීය කැනේඩියානු ගුවන් හමුදාවේ (RCAF) ප්‍රධානත්වය දරන්නේ රාජකීය කැනේඩියානු ගුවන් හමුදාවේ අණදෙන නිලධාරියා විසිනි. කැනඩාවේ සහ ලොව පුරා ගුවන් හමුදා ක්‍රියාකාරකම් වල මෙහෙයුම් අණ සහ පාලනය කිරීමේ වගකීම විනිපෙග් හි පිහිටි 1 කැනේඩියානු ගුවන් අංශයේ සහ කැනේඩියානු නෝරාඩ් කලාපයේ අණදෙන නිලධාරියා වේ. 1 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් කැනඩාව පුරා පිහිටා ඇති පියාපත් එකොළහක් හරහා සිදු කෙරේ. 2 කැනේඩියානු ගුවන් අංශයේ අණදෙන නිලධාරියා පුහුණු සහ උපකාරක කාර්යයන් සඳහා වගකීම දරයි. 2 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් පියාපත් දෙකකින් සිදු කෙරේ. පියාපත් නිරූපණය කරන්නේ මෙහෙයුම් උපායික අණ දෙන නිලධාරියෙකු යටතේ මෙහෙයුම් අණ දෙන නිලධාරියාට වාර්තා කිරීම සහ මෙහෙයුම් සහ සහාය යන දෙඅංශයේම විවිධ කණ්ඩායම්වල කණ්ඩායම්ගත කිරීම වන අතර ප්‍රමාණයෙන් සිය ගණනක් සිට දහස් ගණනක් දක්වා වෙනස් වේ. රාජකීය කැනේඩියානු ගුවන් හමුදාවේ (RCAF) ප්‍රධානත්වය දරන්නේ රාජකීය කැනේඩියානු ගුවන් හමුදාවේ අණදෙන නිලධාරියා විසිනි. කැනඩාවේ සහ ලොව පුරා ගුවන් හමුදා ක්‍රියාකාරකම් වල මෙහෙයුම් අණ සහ පාලනය කිරීමේ වගකීම විනිපෙග් හි පිහිටි 1 කැනේඩියානු ගුවන් අංශයේ සහ කැනේඩියානු නෝරාඩ් කලාපයේ අණදෙන නිලධාරියා වේ. 1 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් කැනඩාව පුරා පිහිටා ඇති පියාපත් එකොළහක් හරහා සිදු කෙරේ. 2 කැනේඩියානු ගුවන් අංශයේ අණදෙන නිලධාරියා පුහුණු සහ උපකාරක කාර්යයන් සඳහා වගකීම දරයි. 2 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් පියාපත් දෙකකින් සිදු කෙරේ. පියාපත් නිරූපණය කරන්නේ මෙහෙයුම් උපායික අණ දෙන නිලධාරියෙකු යටතේ මෙහෙයුම් අණ දෙන නිලධාරියාට වාර්තා කිරීම සහ මෙහෙයුම් සහ සහාය යන දෙඅංශයේම විවිධ කණ්ඩායම්වල කණ්ඩායම්ගත කිරීම වන අතර ප්‍රමාණයෙන් සිය ගණනක් සිට දහස් ගණනක් දක්වා වෙනස් වේ.,රාජකීය කැනේඩියානු ගුවන් හමුදාවේ (RCAF) ප්‍රධානත්වය දරන්නේ රාජකීය කැනේඩියානු ගුවන් හමුදාවේ අණදෙන නිලධාරියා විසිනි. කැනඩාවේ සහ ලොව පුරා ගුවන් හමුදා ක්‍රියාකාරකම් වල මෙහෙයුම් අණ සහ පාලනය කිරීමේ වගකීම විනිපෙග් හි පිහිටි 1 කැනේඩියානු ගුවන් අංශයේ සහ කැනේඩියානු නෝරාඩ් කලාපයේ අණදෙන නිලධාරියා වේ. 1 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් කැනඩාව පුරා පිහිටා ඇති පියාපත් එකොළහක් හරහා සිදු කෙරේ. 2 කැනේඩියානු ගුවන් අංශයේ අණදෙන නිලධාරියා පුහුණු සහ උපකාරක කාර්යයන් සඳහා වගකීම දරයි. 2 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් පියාපත් දෙකකින් සිදු කෙරේ. පියාපත් නිරූපණය කරන්නේ මෙහෙයුම් උපායික අණ දෙන නිලධාරියෙකු යටතේ මෙහෙයුම් අණ දෙන නිලධාරියාට වාර්තා කිරීම සහ මෙහෙයුම් සහ සහාය යන දෙඅංශයේම විවිධ කණ්ඩායම්වල කණ්ඩායම්ගත කිරීම වන අතර ප්‍රමාණයෙන් සිය ගණනක් සිට දහස් ගණනක් දක්වා වෙනස් වේ.,රාජකීය කැනේඩියානු ගුවන් හමුදාවේ (RCAF) ප්‍රධානත්වය දරන්නේ රාජකීය කැනේඩියානු ගුවන් හමුදාවේ අණදෙන නිලධාරියා විසිනි. කැනඩාවේ සහ ලොව පුරා ගුවන් හමුදා ක්‍රියාකාරකම් වල මෙහෙයුම් අණ සහ පාලනය කිරීමේ වගකීම විනිපෙග් හි පිහිටි 1 කැනේඩියානු ගුවන් අංශයේ සහ කැනේඩියානු නෝරාඩ් කලාපයේ අණදෙන නිලධාරියා වේ. 1 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් කැනඩාව පුරා පිහිටා ඇති පියාපත් එකොළහක් හරහා සිදු කෙරේ. 2 කැනේඩියානු ගුවන් අංශයේ අණදෙන නිලධාරියා පුහුණු සහ උපකාරක කාර්යයන් සඳහා වගකීම දරයි. 2 කැනේඩියානු ගුවන් අංශයේ මෙහෙයුම් පියාපත් දෙකකින් සිදු කෙරේ. පියාපත් නිරූපණය කරන්නේ මෙහෙයුම් උපායික අණ දෙන නිලධාරියෙකු යටතේ මෙහෙයුම් අණ දෙන නිලධාරියාට වාර්තා කිරීම සහ මෙහෙයුම් සහ සහාය යන දෙඅංශයේම විවිධ කණ්ඩායම්වල කණ්ඩායම්ගත කිරීම වන අතර ප්‍රමාණයෙන් සිය ගණනක් සිට දහස් ගණනක් දක්වා වෙනස් වේ....,6823
824,824,"එකොළහයි... බෙල්කුල්සාර්, කුල්ජුරා, ෂිමී, ෂෙවා, අඩාල්, ජම්මේ සහ ලැබෝ යන ""මව් නගර"" හතක් සමඟ අල්-උමාරි ඉෆාත්ට ගෞරව කරයි.",අල්-උමාරි පැවසුවේ ඉෆාට් පිහිටා ඇත්තේ කුමන ජල කඳ අසලද?,රතු මුහුද,6824
